"","id","effect","type","model"
"1337",649,1.0225750910541,"T","rcs"
"1338",650,0.989351682195674,"T","rcs"
"1339",651,0.975903536145871,"T","rcs"
"1340",652,0.985833301363115,"T","rcs"
"1341",653,1.01284219612181,"T","rcs"
"1342",654,0.998342669587719,"T","rcs"
"1343",655,0.975456029824195,"T","rcs"
"1344",656,1.02184401508283,"T","rcs"
"1345",657,0.978905628452061,"T","rcs"
"1346",658,1.0378727397956,"T","rcs"
"1347",659,1.00069804238237,"T","rcs"
"1348",660,1.07427793767567,"T","rcs"
"1349",661,1.0199422498888,"T","rcs"
"1350",662,1.05238066999951,"T","rcs"
"1351",663,1.01576429570269,"T","rcs"
"1352",664,0.994310868457567,"T","rcs"
"1353",665,1.02933377124709,"T","rcs"
"1354",666,1.00236690551772,"T","rcs"
"1355",667,1.03851685060821,"T","rcs"
"1356",668,1.05978753655243,"T","rcs"
"1357",669,1.01460592286768,"T","rcs"
"1358",670,1.0088355832017,"T","rcs"
"1359",671,1.0403843525078,"T","rcs"
"1360",672,1.00546178563311,"T","rcs"
"1361",673,0.990097462935929,"T","rcs"
"1362",674,0.9889654600925,"T","rcs"
"1363",675,1.02462257301307,"T","rcs"
"1364",676,0.992406773332575,"T","rcs"
"1365",677,0.981167071896973,"T","rcs"
"1366",678,0.978664773523124,"T","rcs"
"1367",679,0.978595793791656,"T","rcs"
"1368",680,0.982309549177885,"T","rcs"
"1369",681,1.05587252920167,"T","rcs"
"1370",682,1.04963511334259,"T","rcs"
"1371",683,1.02290086093019,"T","rcs"
"1372",684,1.00645533999816,"T","rcs"
"1373",685,0.986238093748526,"T","rcs"
"1374",686,0.986700919902438,"T","rcs"
"1375",687,0.986715903670402,"T","rcs"
"1376",688,0.985588424011185,"T","rcs"
"1377",689,0.976381600069735,"T","rcs"
"1378",690,0.982634397382365,"T","rcs"
"1379",691,0.985584891999882,"T","rcs"
"1380",692,0.98506112306065,"T","rcs"
"1381",693,0.985763182859715,"T","rcs"
"1382",694,0.993446464029975,"T","rcs"
"1383",695,0.97581507197039,"T","rcs"
"1384",696,0.976514011500642,"T","rcs"
"1385",697,1.02016844814104,"T","rcs"
"1386",698,1.00067331868066,"T","rcs"
"1387",699,0.98670092905037,"T","rcs"
"1388",700,1.0204423932715,"T","rcs"
"1389",701,0.997690534562112,"T","rcs"
"1390",702,0.994258959858039,"T","rcs"
"1391",703,0.979371815626085,"T","rcs"
"1392",704,0.972107582087288,"T","rcs"
"1393",705,0.975953830148346,"T","rcs"
"1394",706,0.964748172979545,"T","rcs"
"1395",707,0.97305801339334,"T","rcs"
"1396",708,0.970333410606183,"T","rcs"
"1397",709,0.996900941826418,"T","rcs"
"1398",710,0.986045030886388,"T","rcs"
"1399",711,0.977525477172992,"T","rcs"
"1400",712,1.0167132398079,"T","rcs"
"1401",713,0.991686820974054,"T","rcs"
"1402",714,1.00673585847861,"T","rcs"
"1403",715,1.02857267684349,"T","rcs"
"1404",716,0.983550752661282,"T","rcs"
"1405",717,1.0219274072419,"T","rcs"
"1406",718,0.982426954851092,"T","rcs"
"1407",719,0.983480155438018,"T","rcs"
"1408",720,0.974963553850401,"T","rcs"
"1409",721,1.00434325370678,"T","rcs"
"1410",722,0.984222440584355,"T","rcs"
"1411",723,0.968614735529847,"T","rcs"
"1412",724,0.975682410463393,"T","rcs"
"1413",725,0.966456559107902,"T","rcs"
"1414",726,0.967242818110568,"T","rcs"
"1415",727,0.996038217189861,"T","rcs"
"1416",728,0.985881407429908,"T","rcs"
"1417",729,0.979142955554289,"T","rcs"
"1418",730,0.97110883438614,"T","rcs"
"1419",731,1.00367206882909,"T","rcs"
"1420",732,0.984667152388226,"T","rcs"
"1421",733,0.981176963784341,"T","rcs"
"1422",734,0.971714606275543,"T","rcs"
"1423",735,0.999785618856881,"T","rcs"
"1424",736,0.978723043563859,"T","rcs"
"1425",737,0.974864244655118,"T","rcs"
"1426",738,0.971254349922868,"T","rcs"
"1427",739,0.974765296846552,"T","rcs"
"1428",740,0.964598478439665,"T","rcs"
"1429",741,0.960522366852853,"T","rcs"
"1430",742,0.962277065133473,"T","rcs"
"1431",743,0.957581399725687,"T","rcs"
"1432",744,0.961563519100769,"T","rcs"
"1433",745,0.952598132334505,"T","rcs"
"1434",746,0.958918619345067,"T","rcs"
"1435",747,0.962457126191774,"T","rcs"
"1436",748,0.992677789113796,"T","rcs"
"1437",749,0.973256333381456,"T","rcs"
"1438",750,0.970708481059042,"T","rcs"
"1439",751,0.969649915666789,"T","rcs"
"1440",752,0.963130770420252,"T","rcs"
"1441",753,0.963050812520772,"T","rcs"
"1442",754,0.96275954665067,"T","rcs"
"1443",755,0.969143174139279,"T","rcs"
"1444",756,0.965808563853427,"T","rcs"
"1445",757,0.965726161744514,"T","rcs"
"1446",758,0.999460039161897,"T","rcs"
"1447",759,0.982276626593141,"T","rcs"
"1448",760,0.971638364172413,"T","rcs"
"1449",761,0.967471221574803,"T","rcs"
"1450",762,0.966526721382698,"T","rcs"
"1451",763,0.964998094191498,"T","rcs"
"1452",764,0.952139463499023,"T","rcs"
"1453",765,0.951795312278907,"T","rcs"
"1454",766,0.958260735425025,"T","rcs"
"1455",767,0.960821009492448,"T","rcs"
"1456",768,0.95631333483064,"T","rcs"
"1457",769,0.959244582353496,"T","rcs"
"1458",770,0.951294827272883,"T","rcs"
"1459",771,0.955206520299516,"T","rcs"
"1460",772,0.952096063087911,"T","rcs"
"1461",773,0.948421347300669,"T","rcs"
"1462",774,0.942526205840151,"T","rcs"
"1463",775,0.935933917297978,"T","rcs"
"1464",776,0.993815680771734,"T","rcs"
"1465",777,0.952317915031191,"T","rcs"
"1466",778,0.951460017434465,"T","rcs"
"1467",779,0.944549062878857,"T","rcs"
"1468",780,0.950031115212323,"T","rcs"
"1469",781,0.94853048986642,"T","rcs"
"1470",782,0.934325222289416,"T","rcs"
"1471",783,0.945622739811257,"T","rcs"
"1472",784,0.935337306537448,"T","rcs"
"1473",785,0.949516564755352,"T","rcs"
"1474",786,0.945620391479505,"T","rcs"
"1475",787,0.9374160047618,"T","rcs"
"1476",788,0.942651086000677,"T","rcs"
"1477",789,0.948229738538718,"T","rcs"
"1478",790,0.945996950076044,"T","rcs"
"1479",791,0.953103526485603,"T","rcs"
"1480",792,0.94452448268306,"T","rcs"
"1481",793,0.949499723043081,"T","rcs"
"1482",794,0.949946297786406,"T","rcs"
"1483",795,0.991452506437464,"T","rcs"
"1484",796,0.974817763075544,"T","rcs"
"1485",797,0.958342211183548,"T","rcs"
"1486",798,0.96909246182468,"T","rcs"
"1487",799,0.958108622442065,"T","rcs"
"1488",800,0.958919824669531,"T","rcs"
"1489",801,0.954070298872165,"T","rcs"
"1490",802,0.946583081609769,"T","rcs"
"1491",803,0.959931678103991,"T","rcs"
"1492",804,0.952486083170406,"T","rcs"
"1493",805,0.954772484996463,"T","rcs"
"1494",806,0.9553477522713,"T","rcs"
"1495",807,0.960869081526326,"T","rcs"
"1496",808,0.964348460429141,"T","rcs"
"1497",809,0.957639656022227,"T","rcs"
"1498",810,0.955210735113431,"T","rcs"
"1499",811,0.959484964728351,"T","rcs"
"1500",812,0.949555150296482,"T","rcs"
"1501",813,0.951069007441143,"T","rcs"
"1502",814,0.941111134253793,"T","rcs"
"1503",815,0.954349954340716,"T","rcs"
"1504",816,0.950808117631715,"T","rcs"
"1505",817,0.94282379031562,"T","rcs"
"1506",818,0.941547158034084,"T","rcs"
"1507",819,0.947876089522393,"T","rcs"
"1508",820,0.993614341075512,"T","rcs"
"1509",821,0.958557307521922,"T","rcs"
"1510",822,0.955691802104443,"T","rcs"
"1511",823,0.957735538078252,"T","rcs"
"1512",824,0.937748331821524,"T","rcs"
"1513",825,0.945764324219797,"T","rcs"
"1514",826,0.990685385795694,"T","rcs"
"1515",827,0.969353493312742,"T","rcs"
"1516",828,0.969034886264882,"T","rcs"
"1517",829,0.956123643988575,"T","rcs"
"1518",830,0.964185528056153,"T","rcs"
"1519",831,0.951977725457025,"T","rcs"
"1520",832,0.952161318392181,"T","rcs"
"1521",833,0.952185037683844,"T","rcs"
"1522",834,0.951459292579444,"T","rcs"
"1523",835,0.943549686226791,"T","rcs"
"1524",836,0.949547561487799,"T","rcs"
"1525",837,0.959841678311639,"T","rcs"
"1526",838,0.954770663956557,"T","rcs"
"1527",839,0.950662718507684,"T","rcs"
"1528",840,0.955215789574903,"T","rcs"
"1529",841,0.951642598524368,"T","rcs"
"1530",842,0.955215937873949,"T","rcs"
"1531",843,0.950802032434891,"T","rcs"
"1532",844,0.956675810451877,"T","rcs"
"1533",845,0.949201105661745,"T","rcs"
"1534",846,0.943314797321429,"T","rcs"
"1535",847,0.949835675161847,"T","rcs"
"1536",848,0.953435819718411,"T","rcs"
"1537",849,0.944941495251145,"T","rcs"
"1538",850,0.952124045267318,"T","rcs"
"1539",851,0.946374987830315,"T","rcs"
"1540",852,0.964586044462123,"T","rcs"
"1541",853,0.952100629755635,"T","rcs"
"1542",854,0.944423895412345,"T","rcs"
"1543",855,0.945697480631828,"T","rcs"
"1544",856,0.949422479170799,"T","rcs"
"1545",857,0.952737637191655,"T","rcs"
"1546",858,0.945543179238797,"T","rcs"
"1547",859,0.947466758158031,"T","rcs"
"1548",860,0.940821329983024,"T","rcs"
"1549",861,0.942526623586361,"T","rcs"
"1550",862,0.944140819866527,"T","rcs"
"1551",863,0.937907094822724,"T","rcs"
"1552",864,0.942799512905116,"T","rcs"
"1553",865,0.937130997624684,"T","rcs"
"1554",866,0.95204156360149,"T","rcs"
"1555",867,0.934470855196648,"T","rcs"
"1556",868,0.948362451126251,"T","rcs"
"1557",869,0.937274293656537,"T","rcs"
"1558",870,0.9352605825969,"T","rcs"
"1559",871,0.940358679918323,"T","rcs"
"1560",872,0.939150614189851,"T","rcs"
"1561",873,0.96714433611539,"T","rcs"
"1562",874,0.941640576303015,"T","rcs"
"1563",875,0.941149494643477,"T","rcs"
"1564",876,0.948660871650719,"T","rcs"
"1565",877,0.929919603838311,"T","rcs"
"1566",878,0.930412832313609,"T","rcs"
"1567",879,0.928593581070997,"T","rcs"
"1568",880,0.934734752162664,"T","rcs"
"1569",881,0.932518459855271,"T","rcs"
"1570",882,0.938740490854112,"T","rcs"
"1571",883,0.94293266702312,"T","rcs"
"1572",884,0.94737001148296,"T","rcs"
"1573",885,0.938486512015881,"T","rcs"
"1574",886,0.946656909513518,"T","rcs"
"1575",887,0.935967060048926,"T","rcs"
"1576",888,0.948427822158116,"T","rcs"
"1577",889,0.948052272903316,"T","rcs"
"1578",890,0.942946456933131,"T","rcs"
"1579",891,0.934476813624305,"T","rcs"
"1580",892,0.935425802743481,"T","rcs"
"1581",893,0.933915825154008,"T","rcs"
"1582",894,0.943404582779835,"T","rcs"
"1583",895,0.977781145694061,"T","rcs"
"1584",896,0.96524162172495,"T","rcs"
"1585",897,0.952779102106083,"T","rcs"
"1586",898,1.03953656510199,"T","rcs"
"1587",899,0.983587749689582,"T","rcs"
"1588",900,1.01480739514473,"T","rcs"
"1589",901,0.976119166030637,"T","rcs"
"1590",902,0.964725577461237,"T","rcs"
"1591",903,0.978255160310283,"T","rcs"
"1592",904,0.962244799530422,"T","rcs"
"1593",905,0.957278406787171,"T","rcs"
"1594",906,1.04264266309029,"T","rcs"
"1595",907,1.00040320655042,"T","rcs"
"1596",908,0.990873280381489,"T","rcs"
"1597",909,0.968283594719623,"T","rcs"
"1598",910,0.975963876777594,"T","rcs"
"1599",911,0.96987056390458,"T","rcs"
"1600",912,0.969178327876438,"T","rcs"
"1601",913,0.975871385011567,"T","rcs"
"1602",914,0.95580209937502,"T","rcs"
"1603",915,0.969778441191023,"T","rcs"
"1604",916,0.969801549656575,"T","rcs"
"1605",917,0.963567551733674,"T","rcs"
"1606",918,0.952141409021574,"T","rcs"
"1607",919,0.956415637144337,"T","rcs"
"1608",920,0.945550728473802,"T","rcs"
"1609",921,0.954908150809644,"T","rcs"
"1610",922,0.958625196552287,"T","rcs"
"1611",923,0.943865546599168,"T","rcs"
"1612",924,0.951156365046356,"T","rcs"
"1613",925,0.993379233748486,"T","rcs"
"1614",926,1.0108040031037,"T","rcs"
"1615",927,1.01117033343068,"T","rcs"
"1616",928,0.999276958708527,"T","rcs"
"1617",929,0.97257030794786,"T","rcs"
"1618",930,0.955943491142873,"T","rcs"
"1619",931,0.956126273118568,"T","rcs"
"1620",932,0.960306902582256,"T","rcs"
"1621",933,1.00741341983953,"T","rcs"
"1622",934,0.973123446070892,"T","rcs"
"1623",935,0.966687354370115,"T","rcs"
"1624",936,0.983285533876377,"T","rcs"
"1625",937,0.971140638046751,"T","rcs"
"1626",938,0.962379388021645,"T","rcs"
"1627",939,0.966151881561006,"T","rcs"
"1628",940,0.980491273001157,"T","rcs"
"1629",941,0.965709692027844,"T","rcs"
"1630",942,0.978978492967117,"T","rcs"
"1631",943,0.975465283334797,"T","rcs"
"1632",944,0.968549644199458,"T","rcs"
"1633",945,0.959537187498924,"T","rcs"
"1634",946,0.953942252236959,"T","rcs"
"1635",947,0.970832929226888,"T","rcs"
"1636",948,0.975295304938706,"T","rcs"
"1637",949,0.965417711422517,"T","rcs"
"1638",950,1.02246320052617,"T","rcs"
"1639",951,0.961328927252042,"T","rcs"
"1640",952,1.01621689493361,"T","rcs"
"1641",953,0.998481024502509,"T","rcs"
"1642",954,0.96929073213969,"T","rcs"
"1643",955,0.956210573404965,"T","rcs"
"1644",956,0.964659916747946,"T","rcs"
"1645",957,1.00040123364285,"T","rcs"
"1646",958,0.975111184128624,"T","rcs"
"1647",959,0.987986369897022,"T","rcs"
"1648",960,1.0100173171981,"T","rcs"
"1649",961,0.984279470092722,"T","rcs"
"1650",962,0.987701003472802,"T","rcs"
"1651",963,0.986010645700096,"T","rcs"
"1652",964,0.97074841348249,"T","rcs"
"1653",965,0.97854025347204,"T","rcs"
"1654",966,0.970137316843594,"T","rcs"
"1655",967,0.974075416278459,"T","rcs"
"1656",968,0.973120520127161,"T","rcs"
"1657",969,0.979837555757785,"T","rcs"
"1658",970,1.00669230872009,"T","rcs"
"1659",971,0.981915748820992,"T","rcs"
"1660",972,0.993012252589832,"T","rcs"
"1661",973,0.978336679281109,"T","rcs"
"1662",974,0.974784506109402,"T","rcs"
"1663",975,0.962754425511038,"T","rcs"
"1664",976,0.952534747166729,"T","rcs"
"1665",977,0.980780231195479,"T","rcs"
"1666",978,0.966737451573305,"T","rcs"
"1667",979,0.960520619623857,"T","rcs"
"1668",980,0.966403522642143,"T","rcs"
"1669",981,0.96824205165788,"T","rcs"
"1670",982,0.942367622236559,"T","rcs"
"1671",983,0.939151839660919,"T","rcs"
"1672",984,0.968386942450385,"T","rcs"
"1673",985,0.955592807232942,"T","rcs"
"1674",986,0.937801774401245,"T","rcs"
"1675",987,0.91837733694584,"T","rcs"
"1676",988,0.949458095328635,"T","rcs"
"1677",989,0.98861691003361,"T","rcs"
"1678",990,1.00663957777672,"T","rcs"
"1679",991,1.01559167144994,"T","rcs"
"1680",992,0.99342822949643,"T","rcs"
"1681",993,1.0670521342641,"T","rcs"
"1682",994,1.00631230561695,"T","rcs"
"1683",995,0.983400024192928,"T","rcs"
"1684",996,0.993862838197776,"T","rcs"
"1685",997,0.976289171397194,"T","rcs"
"1686",998,0.97672857918663,"T","rcs"
"1687",999,0.975774254598838,"T","rcs"
"1688",1000,0.965649925366955,"T","rcs"
"1689",1001,0.96081935113166,"T","rcs"
"1690",1002,1.02360768732177,"T","rcs"
"1691",1003,1.01511508678216,"T","rcs"
"1692",1004,0.976531038494025,"T","rcs"
"1693",1005,1.02086694370275,"T","rcs"
"1694",1006,1.04372157587233,"T","rcs"
"1695",1007,0.997963147938511,"T","rcs"
"1696",1008,0.982419044540045,"T","rcs"
"1697",1009,0.983082902005637,"T","rcs"
"1698",1010,0.975024570243571,"T","rcs"
"1699",1011,0.971992518210073,"T","rcs"
"1700",1012,0.96345100127662,"T","rcs"
"1701",1013,0.980469482848345,"T","rcs"
"1702",1014,0.95899958900762,"T","rcs"
"1703",1015,0.97718385590922,"T","rcs"
"1704",1016,0.985003811278152,"T","rcs"
"1705",1017,0.979333704988322,"T","rcs"
"1706",1018,0.970441888008883,"T","rcs"
"1707",1019,0.994494331879725,"T","rcs"
"1708",1020,0.979019412293305,"T","rcs"
"1709",1021,0.967764503635434,"T","rcs"
"1710",1022,1.06060990869963,"T","rcs"
"1711",1023,1.01612408847937,"T","rcs"
"1712",1024,0.998898907065191,"T","rcs"
"1713",1025,0.976561846888262,"T","rcs"
"1714",1026,0.984604149582086,"T","rcs"
"1715",1027,0.976892412677335,"T","rcs"
"1716",1028,0.982393228237267,"T","rcs"
"1717",1029,0.975074877269457,"T","rcs"
"1718",1030,0.977878250893754,"T","rcs"
"1719",1031,0.97543185816336,"T","rcs"
"1720",1032,0.980778839404642,"T","rcs"
"1721",1033,0.97541504218682,"T","rcs"
"1722",1034,0.962337297734344,"T","rcs"
"1723",1035,1.01660163441994,"T","rcs"
"1724",1036,0.981627680239935,"T","rcs"
"1725",1037,0.968373385998354,"T","rcs"
"1726",1038,0.98390921903163,"T","rcs"
"1727",1039,0.964151899634336,"T","rcs"
"1728",1040,0.966370236989007,"T","rcs"
"1729",1041,0.978894173677726,"T","rcs"
"1730",1042,0.964478048646916,"T","rcs"
"1731",1043,0.960314527337171,"T","rcs"
"1732",1044,0.954247087953963,"T","rcs"
"1733",1045,0.947917962770365,"T","rcs"
"1734",1046,0.984339428748361,"T","rcs"
"1735",1047,0.945539354432767,"T","rcs"
"1736",1048,0.960673387692429,"T","rcs"
"1737",1049,0.949194657185519,"T","rcs"
"1738",1050,0.966307572681894,"T","rcs"
"1739",1051,0.962939709694085,"T","rcs"
"1740",1052,0.956287388682117,"T","rcs"
"1741",1053,0.964473234693918,"T","rcs"
"1742",1054,0.974119149019581,"T","rcs"
"1743",1055,0.987810670797763,"T","rcs"
"1744",1056,0.989873612771833,"T","rcs"
"1745",1057,0.973693098989464,"T","rcs"
"1746",1058,0.966737555706871,"T","rcs"
"1747",1059,0.974100609713604,"T","rcs"
"1748",1060,0.965800399492816,"T","rcs"
"1749",1061,0.970136323498502,"T","rcs"
"1750",1062,0.958353290621581,"T","rcs"
"1751",1063,0.961094980736766,"T","rcs"
"1752",1064,0.960466093250528,"T","rcs"
"1753",1065,0.954903500309482,"T","rcs"
"1754",1066,0.956495377727164,"T","rcs"
"1755",1067,0.944095572877738,"T","rcs"
"1756",1068,0.961769161737632,"T","rcs"
"1757",1069,0.947991397425389,"T","rcs"
"1758",1070,0.942119461550733,"T","rcs"
"1759",1071,0.947371494931814,"T","rcs"
"1760",1072,0.947918749433424,"T","rcs"
"1761",1073,0.939861672597506,"T","rcs"
"1762",1074,0.97858241679839,"T","rcs"
"1763",1075,1.00942889680183,"T","rcs"
"1764",1076,0.976131870505848,"T","rcs"
"1765",1077,0.971042672176197,"T","rcs"
"1766",1078,0.957666647982214,"T","rcs"
"1767",1079,0.966258803155631,"T","rcs"
"1768",1080,0.971713923416744,"T","rcs"
"1769",1081,0.950677970422669,"T","rcs"
"1770",1082,0.948114247491391,"T","rcs"
"1771",1083,0.949611788346128,"T","rcs"
"1772",1084,0.950901418683541,"T","rcs"
"1773",1085,0.962293630149099,"T","rcs"
"1774",1086,0.963842872293889,"T","rcs"
"1775",1087,0.941507582232715,"T","rcs"
"1776",1088,0.962901076330856,"T","rcs"
"1777",1089,0.97048063210635,"T","rcs"
"1778",1090,0.971458381998173,"T","rcs"
"1779",1091,0.951730326610846,"T","rcs"
"1780",1092,0.949773196475085,"T","rcs"
"1781",1093,0.946421382314984,"T","rcs"
"1782",1094,0.956354740776161,"T","rcs"
"1783",1095,0.953606949417498,"T","rcs"
"1784",1096,0.957869965982665,"T","rcs"
"1785",1097,0.939652670689557,"T","rcs"
"1786",1098,0.956348759848138,"T","rcs"
"1787",1099,0.960199296320526,"T","rcs"
"1788",1100,0.954587200754227,"T","rcs"
"1789",1101,0.961052365223609,"T","rcs"
"1790",1102,0.952766787686307,"T","rcs"
"1791",1103,0.955781369299548,"T","rcs"
"1792",1104,0.941154772032112,"T","rcs"
"1793",1105,0.959366964903299,"T","rcs"
"1794",1106,0.95956719297693,"T","rcs"
"1795",1107,0.951331360788037,"T","rcs"
"1796",1108,0.953430499215051,"T","rcs"
"1797",1109,0.939381042611192,"T","rcs"
"1798",1110,0.948022565642467,"T","rcs"
"1799",1111,0.964193392443649,"T","rcs"
"1800",1112,0.956670072796423,"T","rcs"
"1801",1113,0.930791636375124,"T","rcs"
"1802",1114,0.945118848312464,"T","rcs"
"1803",1115,0.952640459657565,"T","rcs"
"1804",1116,0.939347710786075,"T","rcs"
"1805",1117,0.931408025093295,"T","rcs"
"1806",1118,0.928894350055228,"T","rcs"
"1807",1119,0.926389610383532,"T","rcs"
"1808",1120,0.938558681458161,"T","rcs"
"1809",1121,0.950393228140834,"T","rcs"
"1810",1122,0.944484469023546,"T","rcs"
"1811",1123,0.943703363053865,"T","rcs"
"1812",1124,0.934140879131544,"T","rcs"
"1813",1125,0.92876111623221,"T","rcs"
"1814",1126,0.929380713269999,"T","rcs"
"1815",1127,0.913875268740142,"T","rcs"
"1816",1128,0.920325840139523,"T","rcs"
"1817",1129,0.917754313767037,"T","rcs"
"1818",1130,0.929635561514017,"T","rcs"
"1819",1131,0.919240275330962,"T","rcs"
"1820",1132,0.922046019859577,"T","rcs"
"1821",1133,0.987586674974601,"T","rcs"
"1822",1134,0.954044119152443,"T","rcs"
"1823",1135,0.947292220385865,"T","rcs"
"1824",1136,0.948117734765711,"T","rcs"
"1825",1137,0.920302923476394,"T","rcs"
"1826",1138,0.936925393871925,"T","rcs"
"1827",1139,0.939616088576005,"T","rcs"
"1828",1140,0.942619504611218,"T","rcs"
"1829",1141,0.927885657723205,"T","rcs"
"1830",1142,0.934790282678546,"T","rcs"
"1831",1143,0.938429642990565,"T","rcs"
"1832",1144,0.932621858351457,"T","rcs"
"1833",1145,0.938624753383656,"T","rcs"
"1834",1146,0.924570953836812,"T","rcs"
"1835",1147,0.929246792215604,"T","rcs"
"1836",1148,0.941326783283028,"T","rcs"
"1837",1149,0.921867173959894,"T","rcs"
"1838",1150,0.932020074630034,"T","rcs"
"1839",1151,0.932085428015749,"T","rcs"
"1840",1152,0.926974506078943,"T","rcs"
"1841",1153,0.945128765860431,"T","rcs"
"1842",1154,0.944250232049855,"T","rcs"
"1843",1155,0.947778209294954,"T","rcs"
"1844",1156,0.953063177015348,"T","rcs"
"1845",1157,0.923129428532418,"T","rcs"
"1846",1158,0.923011924211821,"T","rcs"
"1847",1159,0.926580874833975,"T","rcs"
"1848",1160,0.939810789877507,"T","rcs"
"1849",1161,0.921351482822192,"T","rcs"
"1850",1162,0.937813528393783,"T","rcs"
"1851",1163,0.962255365392688,"T","rcs"
"1852",1164,0.924489386838684,"T","rcs"
"1853",1165,1.00138655953051,"T","rcs"
"1854",1166,0.944014961691344,"T","rcs"
"1855",1167,1.02826009908194,"T","rcs"
"1856",1168,1.03595318541268,"T","rcs"
"1857",1169,0.974236556006768,"T","rcs"
"1858",1170,0.971511623899966,"T","rcs"
"1859",1171,0.931430401658544,"T","rcs"
"1860",1172,0.952121053810213,"T","rcs"
"1861",1173,1.00506127292933,"T","rcs"
"1862",1174,0.964236557518216,"T","rcs"
"1863",1175,0.986321727996893,"T","rcs"
"1864",1176,0.965755777071605,"T","rcs"
"1865",1177,1.00320224723126,"T","rcs"
"1866",1178,1.01228126250446,"T","rcs"
"1867",1179,0.95613028937712,"T","rcs"
"1868",1180,0.991729388467532,"T","rcs"
"1869",1181,1.02216225289936,"T","rcs"
"1870",1182,0.934132260385766,"T","rcs"
"1871",1183,0.997299036597423,"T","rcs"
"1872",1184,0.991550986151788,"T","rcs"
"1873",1185,0.998083014887376,"T","rcs"
"1874",1186,0.992157511181062,"T","rcs"
"1875",1187,1.03783238336463,"T","rcs"
"1876",1188,1.17399907554479,"T","rcs"
"1877",1189,1.01758337799956,"T","rcs"
"1878",1190,1.00068694959849,"T","rcs"
"1879",1191,0.981099695433599,"T","rcs"
"1880",1192,1.02692476666933,"T","rcs"
"1881",1193,0.965910043125967,"T","rcs"
"1882",1194,0.98875794603762,"T","rcs"
"1883",1195,1.00017996734933,"T","rcs"
"1884",1196,0.976261507169884,"T","rcs"
"1885",1197,0.998467425107921,"T","rcs"
"1886",1198,1.10425673668829,"T","rcs"
"1887",1199,1.05219607176928,"T","rcs"
"1888",1200,1.02566054888647,"T","rcs"
"1889",1201,1.01061288014859,"T","rcs"
"1890",1202,1.01171100805983,"T","rcs"
"1891",1203,1.00988114323439,"T","rcs"
"1892",1204,0.998437379688007,"T","rcs"
"1893",1205,0.98631097095854,"T","rcs"
"1894",1206,0.975541422435444,"T","rcs"
"1895",1207,0.993683246649219,"T","rcs"
"1896",1208,0.979886922881274,"T","rcs"
"1897",1209,0.982721715087004,"T","rcs"
"1898",1210,0.978999874621357,"T","rcs"
"1899",1211,0.994226455091232,"T","rcs"
"1900",1212,0.987792631859021,"T","rcs"
"1901",1213,0.979714397533471,"T","rcs"
"1902",1214,0.957003010424614,"T","rcs"
"1903",1215,0.968884023906138,"T","rcs"
"1904",1216,0.966499885305139,"T","rcs"
"1905",1217,0.958683850078873,"T","rcs"
"1906",1218,0.945470057066218,"T","rcs"
"1907",1219,0.969819430235068,"T","rcs"
"1908",1220,0.971611868378186,"T","rcs"
"1909",1221,0.958120710465954,"T","rcs"
"1910",1222,0.949233338905066,"T","rcs"
"1911",1223,0.939862162658199,"T","rcs"
"1912",1224,0.951449940322061,"T","rcs"
"1913",1225,0.957720517255221,"T","rcs"
"1914",1226,0.957346707554613,"T","rcs"
"1915",1227,0.956925105205784,"T","rcs"
"1916",1228,0.945656540574334,"T","rcs"
"1917",1229,0.961003959362908,"T","rcs"
"1918",1230,0.943540691530013,"T","rcs"
"1919",1231,0.956129485402526,"T","rcs"
"1920",1232,0.93560090255084,"T","rcs"
"1921",1233,0.952452633198357,"T","rcs"
"1922",1234,0.937252469394943,"T","rcs"
"1923",1235,0.939743583157767,"T","rcs"
"1924",1236,0.948579749251756,"T","rcs"
"1925",1237,0.95073333891453,"T","rcs"
"1926",1238,0.953772698186668,"T","rcs"
"1927",1239,0.938826295282892,"T","rcs"
"1928",1240,0.948975551659177,"T","rcs"
"1929",1241,0.938837928240797,"T","rcs"
"1930",1242,0.945628680658623,"T","rcs"
"1931",1243,0.949873532934723,"T","rcs"
"1932",1244,0.95615511473237,"T","rcs"
"1933",1245,0.944372989982468,"T","rcs"
"1934",1246,0.947058836729934,"T","rcs"
"1935",1247,0.945161709371078,"T","rcs"
"1936",1248,0.952551594007831,"T","rcs"
"1937",1249,1.03781024187964,"T","rcs"
"1938",1250,1.18401783743964,"T","rcs"
"1939",1251,1.05209422937012,"T","rcs"
"1940",1252,1.01341818819983,"T","rcs"
"1941",1253,0.988898994677604,"T","rcs"
"1942",1254,0.96526248958148,"T","rcs"
"1943",1255,0.967621340396068,"T","rcs"
"1944",1256,0.973497051483596,"T","rcs"
"1945",1257,0.974114766643648,"T","rcs"
"1946",1258,0.965655875948841,"T","rcs"
"1947",1259,0.97267700471096,"T","rcs"
"1948",1260,0.968517872623681,"T","rcs"
"1949",1261,0.980457206143574,"T","rcs"
"1950",1262,0.971487559426595,"T","rcs"
"1951",1263,0.961929562243747,"T","rcs"
"1952",1264,0.965962993654579,"T","rcs"
"1953",1265,1.05842353475204,"T","rcs"
"1954",1266,1.02476332715405,"T","rcs"
"1955",1267,1.01911679487389,"T","rcs"
"1956",1268,1.01815714447393,"T","rcs"
"1957",1269,1.01036949611468,"T","rcs"
"1958",1270,1.01500522675507,"T","rcs"
"1959",1271,1.00044681590977,"T","rcs"
