"","id","effect","type","model"
"1337",649,0.944353128589419,"T","rcs"
"1338",650,0.940024719190608,"T","rcs"
"1339",651,0.939851760529145,"T","rcs"
"1340",652,0.939988609840115,"T","rcs"
"1341",653,0.938934915246516,"T","rcs"
"1342",654,0.939300292024966,"T","rcs"
"1343",655,0.952686846424664,"T","rcs"
"1344",656,0.956728460155843,"T","rcs"
"1345",657,0.956467365958884,"T","rcs"
"1346",658,0.94543604191021,"T","rcs"
"1347",659,0.945462323652141,"T","rcs"
"1348",660,0.961093551876785,"T","rcs"
"1349",661,0.964400560521354,"T","rcs"
"1350",662,0.964408301571335,"T","rcs"
"1351",663,0.966257386623175,"T","rcs"
"1352",664,0.966357606988677,"T","rcs"
"1353",665,0.962017277055076,"T","rcs"
"1354",666,0.961581439013189,"T","rcs"
"1355",667,0.966867323288369,"T","rcs"
"1356",668,0.975721144470376,"T","rcs"
"1357",669,0.975626256245202,"T","rcs"
"1358",670,0.9850312261693,"T","rcs"
"1359",671,0.991130220770305,"T","rcs"
"1360",672,0.990928071998578,"T","rcs"
"1361",673,0.990537339320729,"T","rcs"
"1362",674,0.990418691528141,"T","rcs"
"1363",675,0.994184493947943,"T","rcs"
"1364",676,0.994006596778267,"T","rcs"
"1365",677,0.993740695105787,"T","rcs"
"1366",678,0.99378096442176,"T","rcs"
"1367",679,0.993627676353563,"T","rcs"
"1368",680,1.00015765895465,"T","rcs"
"1369",681,1.00752711502685,"T","rcs"
"1370",682,1.00027501264188,"T","rcs"
"1371",683,1.00048663658171,"T","rcs"
"1372",684,1.0002754066401,"T","rcs"
"1373",685,0.999981204761524,"T","rcs"
"1374",686,0.99570352498212,"T","rcs"
"1375",687,0.995915370489694,"T","rcs"
"1376",688,0.99573966902109,"T","rcs"
"1377",689,0.996831213717839,"T","rcs"
"1378",690,0.996771954369577,"T","rcs"
"1379",691,0.991463794431859,"T","rcs"
"1380",692,0.987298808408132,"T","rcs"
"1381",693,0.98394831944943,"T","rcs"
"1382",694,0.983547346869877,"T","rcs"
"1383",695,0.983325337565357,"T","rcs"
"1384",696,0.972142748826763,"T","rcs"
"1385",697,0.970615226277305,"T","rcs"
"1386",698,0.971918210832769,"T","rcs"
"1387",699,0.969013265269848,"T","rcs"
"1388",700,0.974471955064776,"T","rcs"
"1389",701,0.97457496345817,"T","rcs"
"1390",702,0.978523079697139,"T","rcs"
"1391",703,0.978267876399812,"T","rcs"
"1392",704,0.978617513030841,"T","rcs"
"1393",705,0.978315338554848,"T","rcs"
"1394",706,0.981809954613714,"T","rcs"
"1395",707,0.981362801354204,"T","rcs"
"1396",708,0.98123403012301,"T","rcs"
"1397",709,0.988927911016726,"T","rcs"
"1398",710,0.98941846670009,"T","rcs"
"1399",711,0.995316837329086,"T","rcs"
"1400",712,1.0013200830243,"T","rcs"
"1401",713,1.00138673602218,"T","rcs"
"1402",714,1.00415739595693,"T","rcs"
"1403",715,1.00904441161385,"T","rcs"
"1404",716,1.0092247663998,"T","rcs"
"1405",717,1.00912657085303,"T","rcs"
"1406",718,1.00901263002608,"T","rcs"
"1407",719,1.00824618594665,"T","rcs"
"1408",720,1.00767578366508,"T","rcs"
"1409",721,1.00839676913324,"T","rcs"
"1410",722,1.00810138575911,"T","rcs"
"1411",723,1.00788659097288,"T","rcs"
"1412",724,1.01467736252397,"T","rcs"
"1413",725,1.01430955476515,"T","rcs"
"1414",726,1.01369245663282,"T","rcs"
"1415",727,1.01785446070872,"T","rcs"
"1416",728,1.02460413237986,"T","rcs"
"1417",729,1.02279305821112,"T","rcs"
"1418",730,1.02258017719516,"T","rcs"
"1419",731,1.02668467733467,"T","rcs"
"1420",732,1.02681271756143,"T","rcs"
"1421",733,1.0334294633109,"T","rcs"
"1422",734,1.03335769077756,"T","rcs"
"1423",735,1.03343779844996,"T","rcs"
"1424",736,1.03316816590321,"T","rcs"
"1425",737,1.03358497816867,"T","rcs"
"1426",738,1.03350107170466,"T","rcs"
"1427",739,1.03426244639477,"T","rcs"
"1428",740,1.03370285570002,"T","rcs"
"1429",741,1.03501606139345,"T","rcs"
"1430",742,1.03486001934285,"T","rcs"
"1431",743,1.03468763829853,"T","rcs"
"1432",744,1.03462523891743,"T","rcs"
"1433",745,1.03410246730284,"T","rcs"
"1434",746,1.03390479493601,"T","rcs"
"1435",747,1.03344310624393,"T","rcs"
"1436",748,1.0362207143702,"T","rcs"
"1437",749,1.03646594934615,"T","rcs"
"1438",750,1.05232446785578,"T","rcs"
"1439",751,1.05200988796323,"T","rcs"
"1440",752,1.05177212028407,"T","rcs"
"1441",753,1.06478170589512,"T","rcs"
"1442",754,1.06483620395644,"T","rcs"
"1443",755,1.07129037666247,"T","rcs"
"1444",756,1.07964782367459,"T","rcs"
"1445",757,1.07923319565973,"T","rcs"
"1446",758,1.08166433183846,"T","rcs"
"1447",759,1.07993857395854,"T","rcs"
"1448",760,1.08407942764437,"T","rcs"
"1449",761,1.08381154860936,"T","rcs"
"1450",762,1.08371452153325,"T","rcs"
"1451",763,1.08339001495827,"T","rcs"
"1452",764,1.08754542112964,"T","rcs"
"1453",765,1.08745287832408,"T","rcs"
"1454",766,1.09309389259328,"T","rcs"
"1455",767,1.0943591212579,"T","rcs"
"1456",768,1.09954508092485,"T","rcs"
"1457",769,1.09974572760991,"T","rcs"
"1458",770,1.1041412137645,"T","rcs"
"1459",771,1.10718721826164,"T","rcs"
"1460",772,1.10697704814237,"T","rcs"
"1461",773,1.10709904922947,"T","rcs"
"1462",774,1.10700146376841,"T","rcs"
"1463",775,1.11644418242449,"T","rcs"
"1464",776,1.11528572438131,"T","rcs"
"1465",777,1.11488945705885,"T","rcs"
"1466",778,1.11736296490394,"T","rcs"
"1467",779,1.11692991422048,"T","rcs"
"1468",780,1.1167089160586,"T","rcs"
"1469",781,1.11615595229032,"T","rcs"
"1470",782,1.1220537349939,"T","rcs"
"1471",783,1.12202061220906,"T","rcs"
"1472",784,1.1181982757815,"T","rcs"
"1473",785,1.12126931934068,"T","rcs"
"1474",786,1.12072059430298,"T","rcs"
"1475",787,1.12477276106408,"T","rcs"
"1476",788,1.13103928280438,"T","rcs"
"1477",789,1.13083170899095,"T","rcs"
"1478",790,1.13636503948699,"T","rcs"
"1479",791,1.13628140472489,"T","rcs"
"1480",792,1.13604703587994,"T","rcs"
"1481",793,1.1357753772731,"T","rcs"
"1482",794,1.13198835686193,"T","rcs"
"1483",795,1.13414265230802,"T","rcs"
"1484",796,1.14031014797584,"T","rcs"
"1485",797,1.14983009052702,"T","rcs"
"1486",798,1.14740802648606,"T","rcs"
"1487",799,1.14259039020388,"T","rcs"
"1488",800,1.14172832768539,"T","rcs"
"1489",801,1.15125174131834,"T","rcs"
"1490",802,1.15070989495139,"T","rcs"
"1491",803,1.15027894392823,"T","rcs"
"1492",804,1.15029233560366,"T","rcs"
"1493",805,1.14860082638196,"T","rcs"
"1494",806,1.14860262840314,"T","rcs"
"1495",807,1.15309696913075,"T","rcs"
"1496",808,1.15286853197059,"T","rcs"
"1497",809,1.15302856387971,"T","rcs"
"1498",810,1.15304742919613,"T","rcs"
"1499",811,1.15613807377859,"T","rcs"
"1500",812,1.18163247415881,"T","rcs"
"1501",813,1.18103070746582,"T","rcs"
"1502",814,1.18086110208069,"T","rcs"
"1503",815,1.1807232742639,"T","rcs"
"1504",816,1.18020558417413,"T","rcs"
"1505",817,1.18030271056218,"T","rcs"
"1506",818,1.18013182444756,"T","rcs"
"1507",819,1.18007018107275,"T","rcs"
"1508",820,1.18456750961523,"T","rcs"
"1509",821,1.18075081027839,"T","rcs"
"1510",822,1.18052279801086,"T","rcs"
"1511",823,1.18061362223949,"T","rcs"
"1512",824,1.17990769167928,"T","rcs"
"1513",825,1.17967092373283,"T","rcs"
"1514",826,1.1773607578292,"T","rcs"
"1515",827,1.17889818110729,"T","rcs"
"1516",828,1.17795438061487,"T","rcs"
"1517",829,1.17769689868881,"T","rcs"
"1518",830,1.17754536011228,"T","rcs"
"1519",831,1.17696527209072,"T","rcs"
"1520",832,1.17650368017843,"T","rcs"
"1521",833,1.17651832426518,"T","rcs"
"1522",834,1.17620368390043,"T","rcs"
"1523",835,1.18121511450091,"T","rcs"
"1524",836,1.18096869618761,"T","rcs"
"1525",837,1.18077059794907,"T","rcs"
"1526",838,1.18038956725978,"T","rcs"
"1527",839,1.18007979389778,"T","rcs"
"1528",840,1.17950928441619,"T","rcs"
"1529",841,1.17967024673485,"T","rcs"
"1530",842,1.18230071402891,"T","rcs"
"1531",843,1.18189925066655,"T","rcs"
"1532",844,1.18163708288371,"T","rcs"
"1533",845,1.18141407008064,"T","rcs"
"1534",846,1.18680459721436,"T","rcs"
"1535",847,1.18154516174892,"T","rcs"
"1536",848,1.1817422896376,"T","rcs"
"1537",849,1.18182613895039,"T","rcs"
"1538",850,1.19398349646181,"T","rcs"
"1539",851,1.19382824190463,"T","rcs"
"1540",852,1.19365587069544,"T","rcs"
"1541",853,1.19799962553681,"T","rcs"
"1542",854,1.19821745675023,"T","rcs"
"1543",855,1.19821315743032,"T","rcs"
"1544",856,1.19788467780632,"T","rcs"
"1545",857,1.19805673415118,"T","rcs"
"1546",858,1.1976648664974,"T","rcs"
"1547",859,1.19763760577739,"T","rcs"
"1548",860,1.19737160304909,"T","rcs"
"1549",861,1.19748278648811,"T","rcs"
"1550",862,1.19728162076641,"T","rcs"
"1551",863,1.19655177211073,"T","rcs"
"1552",864,1.19613521452734,"T","rcs"
"1553",865,1.19864745306305,"T","rcs"
"1554",866,1.19748580393125,"T","rcs"
"1555",867,1.19716739377575,"T","rcs"
"1556",868,1.19682850229431,"T","rcs"
"1557",869,1.19055735807067,"T","rcs"
"1558",870,1.19566993588849,"T","rcs"
"1559",871,1.19588703725691,"T","rcs"
"1560",872,1.19539389114971,"T","rcs"
"1561",873,1.19609289100345,"T","rcs"
"1562",874,1.19660127881985,"T","rcs"
"1563",875,1.19601510804817,"T","rcs"
"1564",876,1.19597045530845,"T","rcs"
"1565",877,1.19293498045133,"T","rcs"
"1566",878,1.19527254611299,"T","rcs"
"1567",879,1.19795443715262,"T","rcs"
"1568",880,1.19695360606352,"T","rcs"
"1569",881,1.19666410296563,"T","rcs"
"1570",882,1.19328506711261,"T","rcs"
"1571",883,1.20395767488539,"T","rcs"
"1572",884,1.20355401306259,"T","rcs"
"1573",885,1.20285918208695,"T","rcs"
"1574",886,1.20269243300684,"T","rcs"
"1575",887,1.20221342104055,"T","rcs"
"1576",888,1.19835860694033,"T","rcs"
"1577",889,1.20301272971839,"T","rcs"
"1578",890,1.20310985703083,"T","rcs"
"1579",891,1.20267084155216,"T","rcs"
"1580",892,1.20488873544887,"T","rcs"
"1581",893,1.20483106620442,"T","rcs"
"1582",894,1.20468204035863,"T","rcs"
"1583",895,1.21315649272811,"T","rcs"
"1584",896,1.21330038784807,"T","rcs"
"1585",897,1.21335514414321,"T","rcs"
"1586",898,1.20932939602116,"T","rcs"
"1587",899,1.20991677018532,"T","rcs"
"1588",900,1.20941887625839,"T","rcs"
"1589",901,1.20934989940261,"T","rcs"
"1590",902,1.20959090034842,"T","rcs"
"1591",903,1.20923809628827,"T","rcs"
"1592",904,1.20972328331428,"T","rcs"
"1593",905,1.20901856521189,"T","rcs"
"1594",906,1.19939068360338,"T","rcs"
"1595",907,1.19907240149045,"T","rcs"
"1596",908,1.19899389512344,"T","rcs"
"1597",909,1.19882033412708,"T","rcs"
"1598",910,1.20250479359894,"T","rcs"
"1599",911,1.2025945663196,"T","rcs"
"1600",912,1.20191323722118,"T","rcs"
"1601",913,1.19998899348906,"T","rcs"
"1602",914,1.19957725973645,"T","rcs"
"1603",915,1.19893625411363,"T","rcs"
"1604",916,1.19903588257193,"T","rcs"
"1605",917,1.20822801936888,"T","rcs"
"1606",918,1.20834920673284,"T","rcs"
"1607",919,1.2079011739213,"T","rcs"
"1608",920,1.20712505331523,"T","rcs"
"1609",921,1.20689381317149,"T","rcs"
"1610",922,1.20863491364569,"T","rcs"
"1611",923,1.20824955513917,"T","rcs"
"1612",924,1.21332778787095,"T","rcs"
"1613",925,1.21431626816479,"T","rcs"
"1614",926,1.20289083746986,"T","rcs"
"1615",927,1.19142392777889,"T","rcs"
"1616",928,1.19428701912307,"T","rcs"
"1617",929,1.19382191974767,"T","rcs"
"1618",930,1.18516326977357,"T","rcs"
"1619",931,1.19242536829262,"T","rcs"
"1620",932,1.180929267056,"T","rcs"
"1621",933,1.17191306295855,"T","rcs"
"1622",934,1.17156520692089,"T","rcs"
"1623",935,1.17133811608147,"T","rcs"
"1624",936,1.17563801440264,"T","rcs"
"1625",937,1.17908712587138,"T","rcs"
"1626",938,1.17222392250567,"T","rcs"
"1627",939,1.17183221958554,"T","rcs"
"1628",940,1.17116640173147,"T","rcs"
"1629",941,1.1708972071352,"T","rcs"
"1630",942,1.16266996148636,"T","rcs"
"1631",943,1.1609352181671,"T","rcs"
"1632",944,1.15893720002469,"T","rcs"
"1633",945,1.15938419553615,"T","rcs"
"1634",946,1.15937865305726,"T","rcs"
"1635",947,1.15917664193804,"T","rcs"
"1636",948,1.15891254512657,"T","rcs"
"1637",949,1.1586274691373,"T","rcs"
"1638",950,1.14843916786833,"T","rcs"
"1639",951,1.15284671108702,"T","rcs"
"1640",952,1.14147764401786,"T","rcs"
"1641",953,1.13675042971794,"T","rcs"
"1642",954,1.1368102128153,"T","rcs"
"1643",955,1.12403860571057,"T","rcs"
"1644",956,1.1235836664312,"T","rcs"
"1645",957,1.11430282521724,"T","rcs"
"1646",958,1.11413641292235,"T","rcs"
"1647",959,1.11381620942673,"T","rcs"
"1648",960,1.11595737841148,"T","rcs"
"1649",961,1.11602737412565,"T","rcs"
"1650",962,1.11015571840802,"T","rcs"
"1651",963,1.10985537980336,"T","rcs"
"1652",964,1.10965138602325,"T","rcs"
"1653",965,1.10893884726197,"T","rcs"
"1654",966,1.10851723749334,"T","rcs"
"1655",967,1.10821071702815,"T","rcs"
"1656",968,1.10799155607961,"T","rcs"
"1657",969,1.10741648681221,"T","rcs"
"1658",970,1.10510533224272,"T","rcs"
"1659",971,1.10172624184408,"T","rcs"
"1660",972,1.10173788431388,"T","rcs"
"1661",973,1.10193332002771,"T","rcs"
"1662",974,1.10143436567472,"T","rcs"
"1663",975,1.10128130086588,"T","rcs"
"1664",976,1.09118503592728,"T","rcs"
"1665",977,1.0909360052123,"T","rcs"
"1666",978,1.08690019289967,"T","rcs"
"1667",979,1.0840721028357,"T","rcs"
"1668",980,1.08341211622402,"T","rcs"
"1669",981,1.08344427112458,"T","rcs"
"1670",982,1.08795607947822,"T","rcs"
"1671",983,1.09206425395316,"T","rcs"
"1672",984,1.08353632608628,"T","rcs"
"1673",985,1.08353218785146,"T","rcs"
"1674",986,1.07820393707071,"T","rcs"
"1675",987,1.07849073364733,"T","rcs"
"1676",988,1.07321558527622,"T","rcs"
"1677",989,1.0636171072973,"T","rcs"
"1678",990,1.0634241768353,"T","rcs"
"1679",991,1.05800390024356,"T","rcs"
"1680",992,1.05122833417534,"T","rcs"
"1681",993,1.04496810009853,"T","rcs"
"1682",994,1.04594595412844,"T","rcs"
"1683",995,1.04594131259305,"T","rcs"
"1684",996,1.04569252905382,"T","rcs"
"1685",997,1.0457055974338,"T","rcs"
"1686",998,1.05079850189874,"T","rcs"
"1687",999,1.05019465907901,"T","rcs"
"1688",1000,1.04963454581372,"T","rcs"
"1689",1001,1.04946432756697,"T","rcs"
"1690",1002,1.04207923823372,"T","rcs"
"1691",1003,1.04178523109973,"T","rcs"
"1692",1004,1.04123875080835,"T","rcs"
"1693",1005,1.04318286336485,"T","rcs"
"1694",1006,1.03882202601625,"T","rcs"
"1695",1007,1.03811666375068,"T","rcs"
"1696",1008,1.03765406709523,"T","rcs"
"1697",1009,1.0373109040968,"T","rcs"
"1698",1010,1.03661214125387,"T","rcs"
"1699",1011,1.04286434947924,"T","rcs"
"1700",1012,1.03033556128866,"T","rcs"
"1701",1013,1.02880147687711,"T","rcs"
"1702",1014,1.02883622426333,"T","rcs"
"1703",1015,1.02532574248756,"T","rcs"
"1704",1016,1.02483828408231,"T","rcs"
"1705",1017,1.02445592308838,"T","rcs"
"1706",1018,1.02421919459639,"T","rcs"
"1707",1019,1.01058606159184,"T","rcs"
"1708",1020,1.00435511631914,"T","rcs"
"1709",1021,0.999362220194354,"T","rcs"
"1710",1022,0.993032011480538,"T","rcs"
"1711",1023,1.00033782116075,"T","rcs"
"1712",1024,1.00039324538572,"T","rcs"
"1713",1025,1.00048195388215,"T","rcs"
"1714",1026,0.993561770271567,"T","rcs"
"1715",1027,0.994069122938035,"T","rcs"
"1716",1028,0.993931035506292,"T","rcs"
"1717",1029,0.993726502010127,"T","rcs"
"1718",1030,0.993047713736939,"T","rcs"
"1719",1031,0.992483378572555,"T","rcs"
"1720",1032,0.99218868626237,"T","rcs"
"1721",1033,0.992572631368284,"T","rcs"
"1722",1034,0.984711078151159,"T","rcs"
"1723",1035,0.984817304340364,"T","rcs"
"1724",1036,0.984698888676745,"T","rcs"
"1725",1037,0.98439778630048,"T","rcs"
"1726",1038,0.984121046722073,"T","rcs"
"1727",1039,0.983791994865283,"T","rcs"
"1728",1040,0.982032664816354,"T","rcs"
"1729",1041,0.970688444672015,"T","rcs"
"1730",1042,0.964832224499277,"T","rcs"
"1731",1043,0.964867516146891,"T","rcs"
"1732",1044,0.964315537460685,"T","rcs"
"1733",1045,0.961099740769768,"T","rcs"
"1734",1046,0.959633715249443,"T","rcs"
"1735",1047,0.959295369891482,"T","rcs"
"1736",1048,0.958847570075502,"T","rcs"
"1737",1049,0.958663897141997,"T","rcs"
"1738",1050,0.958381541437741,"T","rcs"
"1739",1051,0.958038020688522,"T","rcs"
"1740",1052,0.957807757766515,"T","rcs"
"1741",1053,0.962654550589395,"T","rcs"
"1742",1054,0.962422134296709,"T","rcs"
"1743",1055,0.955787595425588,"T","rcs"
"1744",1056,0.955764494193895,"T","rcs"
"1745",1057,0.953610200319976,"T","rcs"
"1746",1058,0.953331848128937,"T","rcs"
"1747",1059,0.953188153540367,"T","rcs"
"1748",1060,0.952589778519516,"T","rcs"
"1749",1061,0.95236524869699,"T","rcs"
"1750",1062,0.958704949590719,"T","rcs"
"1751",1063,0.9583999950491,"T","rcs"
"1752",1064,0.958335315925064,"T","rcs"
"1753",1065,0.957984506054413,"T","rcs"
"1754",1066,0.958213739787644,"T","rcs"
"1755",1067,0.957616304215755,"T","rcs"
"1756",1068,0.950300981582056,"T","rcs"
"1757",1069,0.95005003165702,"T","rcs"
"1758",1070,0.949521998200917,"T","rcs"
"1759",1071,0.949521154932893,"T","rcs"
"1760",1072,0.949394217744924,"T","rcs"
"1761",1073,0.949292294392352,"T","rcs"
"1762",1074,0.94858215393848,"T","rcs"
"1763",1075,0.945649532021412,"T","rcs"
"1764",1076,0.945747540043448,"T","rcs"
"1765",1077,0.949482547226222,"T","rcs"
"1766",1078,0.949488390517215,"T","rcs"
"1767",1079,0.949187867037311,"T","rcs"
"1768",1080,0.948575341387821,"T","rcs"
"1769",1081,0.948383652539303,"T","rcs"
"1770",1082,0.947975753218363,"T","rcs"
"1771",1083,0.94737825163768,"T","rcs"
"1772",1084,0.946506713525461,"T","rcs"
"1773",1085,0.951265408543487,"T","rcs"
"1774",1086,0.948988256681153,"T","rcs"
"1775",1087,0.948551381018211,"T","rcs"
"1776",1088,0.948435788075152,"T","rcs"
"1777",1089,0.951722466257061,"T","rcs"
"1778",1090,0.951027329687231,"T","rcs"
"1779",1091,0.957251516309668,"T","rcs"
"1780",1092,0.941235264019375,"T","rcs"
"1781",1093,0.947589917437409,"T","rcs"
"1782",1094,0.947373828865491,"T","rcs"
"1783",1095,0.949730539919201,"T","rcs"
"1784",1096,0.949749977069962,"T","rcs"
"1785",1097,0.949822582082676,"T","rcs"
"1786",1098,0.949441617259584,"T","rcs"
"1787",1099,0.949160105331016,"T","rcs"
"1788",1100,0.951235512743852,"T","rcs"
"1789",1101,0.954628849537355,"T","rcs"
"1790",1102,0.959435594031491,"T","rcs"
"1791",1103,0.959124440535804,"T","rcs"
"1792",1104,0.959184029138555,"T","rcs"
"1793",1105,0.956213651147537,"T","rcs"
"1794",1106,0.956878765242772,"T","rcs"
"1795",1107,0.957188666327433,"T","rcs"
"1796",1108,0.956778105810779,"T","rcs"
"1797",1109,0.956558837488021,"T","rcs"
"1798",1110,0.954330668954727,"T","rcs"
"1799",1111,0.953944767959713,"T","rcs"
"1800",1112,0.953332525015286,"T","rcs"
"1801",1113,0.959378069515458,"T","rcs"
"1802",1114,0.951071054125634,"T","rcs"
"1803",1115,0.950510206063571,"T","rcs"
"1804",1116,0.953143618705538,"T","rcs"
"1805",1117,0.952613726801526,"T","rcs"
"1806",1118,0.956857247868379,"T","rcs"
"1807",1119,0.955217594274547,"T","rcs"
"1808",1120,0.954982638599574,"T","rcs"
"1809",1121,0.950522197533607,"T","rcs"
"1810",1122,0.950249199698129,"T","rcs"
"1811",1123,0.950219760523282,"T","rcs"
"1812",1124,0.960116333747303,"T","rcs"
"1813",1125,0.959281051319514,"T","rcs"
"1814",1126,0.977834370484097,"T","rcs"
"1815",1127,0.970768112238081,"T","rcs"
"1816",1128,0.971384883275071,"T","rcs"
"1817",1129,0.970527763210531,"T","rcs"
"1818",1130,0.970637536020584,"T","rcs"
"1819",1131,0.970559865628196,"T","rcs"
"1820",1132,0.964751667457772,"T","rcs"
"1821",1133,0.96258702543938,"T","rcs"
"1822",1134,0.955355235991304,"T","rcs"
"1823",1135,0.955425290900891,"T","rcs"
"1824",1136,0.966665150668737,"T","rcs"
"1825",1137,0.96673928795343,"T","rcs"
"1826",1138,0.966432404940464,"T","rcs"
"1827",1139,0.966302170788853,"T","rcs"
"1828",1140,0.975822981158627,"T","rcs"
"1829",1141,0.976230154993659,"T","rcs"
"1830",1142,0.974912943249018,"T","rcs"
"1831",1143,0.98523774422205,"T","rcs"
"1832",1144,0.985185802250405,"T","rcs"
"1833",1145,0.984904277776329,"T","rcs"
"1834",1146,0.985137091646025,"T","rcs"
"1835",1147,0.975674413259209,"T","rcs"
"1836",1148,0.974811798493804,"T","rcs"
"1837",1149,0.974475049114729,"T","rcs"
"1838",1150,0.978619374279754,"T","rcs"
"1839",1151,0.977908963519524,"T","rcs"
"1840",1152,0.985873581977003,"T","rcs"
"1841",1153,0.984560987095312,"T","rcs"
"1842",1154,0.965688685434235,"T","rcs"
"1843",1155,0.965650192758546,"T","rcs"
"1844",1156,0.96537449203049,"T","rcs"
"1845",1157,0.95467155015779,"T","rcs"
"1846",1158,0.954729561470714,"T","rcs"
"1847",1159,0.954239733106621,"T","rcs"
"1848",1160,0.966283480127191,"T","rcs"
"1849",1161,0.966378684607381,"T","rcs"
"1850",1162,0.977905283988827,"T","rcs"
"1851",1163,0.978120930970447,"T","rcs"
"1852",1164,0.977978338434873,"T","rcs"
"1853",1165,0.977435956601114,"T","rcs"
"1854",1166,0.970853040623774,"T","rcs"
"1855",1167,0.971556459004488,"T","rcs"
"1856",1168,0.984817499062403,"T","rcs"
"1857",1169,0.995380732325826,"T","rcs"
"1858",1170,0.985842012591866,"T","rcs"
"1859",1171,0.985776939433145,"T","rcs"
"1860",1172,0.985613480470457,"T","rcs"
"1861",1173,0.987034516347553,"T","rcs"
"1862",1174,0.986978588380361,"T","rcs"
"1863",1175,0.986331429816797,"T","rcs"
"1864",1176,0.975438385622253,"T","rcs"
"1865",1177,0.975022350501167,"T","rcs"
"1866",1178,0.974401487512389,"T","rcs"
"1867",1179,0.973907082988274,"T","rcs"
"1868",1180,0.973151826462198,"T","rcs"
"1869",1181,0.972549034988192,"T","rcs"
"1870",1182,0.972026489293698,"T","rcs"
"1871",1183,0.971814767726437,"T","rcs"
"1872",1184,0.973763953155459,"T","rcs"
"1873",1185,0.973651580349544,"T","rcs"
"1874",1186,0.968095960278219,"T","rcs"
"1875",1187,0.965198097031467,"T","rcs"
"1876",1188,0.965508283567841,"T","rcs"
"1877",1189,0.965581577004222,"T","rcs"
"1878",1190,0.965705470991389,"T","rcs"
"1879",1191,0.965666995092599,"T","rcs"
"1880",1192,0.965398483269487,"T","rcs"
"1881",1193,0.965673096783903,"T","rcs"
"1882",1194,0.974451204209413,"T","rcs"
"1883",1195,1.00069719098022,"T","rcs"
"1884",1196,0.996422074475597,"T","rcs"
"1885",1197,0.996442084451902,"T","rcs"
"1886",1198,1.01620514127053,"T","rcs"
"1887",1199,1.01596920490392,"T","rcs"
"1888",1200,1.00907379812237,"T","rcs"
"1889",1201,1.00937105048754,"T","rcs"
"1890",1202,1.00931313012368,"T","rcs"
"1891",1203,1.00907862039349,"T","rcs"
"1892",1204,1.00978235978141,"T","rcs"
"1893",1205,1.00967313710411,"T","rcs"
"1894",1206,1.0204199566467,"T","rcs"
"1895",1207,1.01981696682073,"T","rcs"
"1896",1208,1.01986741859116,"T","rcs"
"1897",1209,1.0202316373561,"T","rcs"
"1898",1210,1.01922301097974,"T","rcs"
"1899",1211,1.01885408900058,"T","rcs"
"1900",1212,1.01855673370291,"T","rcs"
"1901",1213,1.01794112349929,"T","rcs"
"1902",1214,1.01723202037151,"T","rcs"
"1903",1215,1.01706443629707,"T","rcs"
"1904",1216,1.01680289931813,"T","rcs"
"1905",1217,1.01642032754908,"T","rcs"
"1906",1218,1.01644865627122,"T","rcs"
"1907",1219,1.01598458661632,"T","rcs"
"1908",1220,1.01575946197714,"T","rcs"
"1909",1221,1.01518807479925,"T","rcs"
"1910",1222,1.01469724901392,"T","rcs"
"1911",1223,1.01467765594326,"T","rcs"
"1912",1224,1.01460049003489,"T","rcs"
"1913",1225,1.00770093534995,"T","rcs"
"1914",1226,1.00693333727455,"T","rcs"
"1915",1227,1.00660963571252,"T","rcs"
"1916",1228,1.00638906460127,"T","rcs"
"1917",1229,1.00634594231732,"T","rcs"
"1918",1230,1.00579150364687,"T","rcs"
"1919",1231,1.00559536652232,"T","rcs"
"1920",1232,1.00516403750386,"T","rcs"
"1921",1233,1.00519264680351,"T","rcs"
"1922",1234,1.00478675748522,"T","rcs"
"1923",1235,1.00484448094713,"T","rcs"
"1924",1236,1.00437851649132,"T","rcs"
"1925",1237,1.00364011008631,"T","rcs"
"1926",1238,1.00307405658916,"T","rcs"
"1927",1239,1.00268032879186,"T","rcs"
"1928",1240,1.01320547965204,"T","rcs"
"1929",1241,1.0099501535235,"T","rcs"
"1930",1242,0.991924413862748,"T","rcs"
"1931",1243,0.991610879390485,"T","rcs"
"1932",1244,0.991796163785202,"T","rcs"
"1933",1245,0.9915984452466,"T","rcs"
"1934",1246,0.991151957614683,"T","rcs"
"1935",1247,0.9912341733877,"T","rcs"
"1936",1248,0.990507954777724,"T","rcs"
"1937",1249,1.00373441110371,"T","rcs"
"1938",1250,1.01732546284035,"T","rcs"
"1939",1251,1.01811451284789,"T","rcs"
"1940",1252,1.01815565084463,"T","rcs"
"1941",1253,1.01825834961382,"T","rcs"
"1942",1254,1.01847513674615,"T","rcs"
"1943",1255,1.03260015319836,"T","rcs"
"1944",1256,1.03256254775571,"T","rcs"
"1945",1257,1.04069698941848,"T","rcs"
"1946",1258,1.04009516120728,"T","rcs"
"1947",1259,1.04000922813365,"T","rcs"
"1948",1260,1.03949307506061,"T","rcs"
"1949",1261,1.04987889348303,"T","rcs"
"1950",1262,1.04917886643782,"T","rcs"
"1951",1263,1.04903780896116,"T","rcs"
"1952",1264,1.04867165564846,"T","rcs"
"1953",1265,1.0161777278584,"T","rcs"
"1954",1266,1.02852462267046,"T","rcs"
"1955",1267,1.02836673065522,"T","rcs"
"1956",1268,1.02198880965214,"T","rcs"
"1957",1269,1.02229100795232,"T","rcs"
"1958",1270,1.0325603064121,"T","rcs"
"1959",1271,1.03251627655777,"T","rcs"
