"","X","id","effect","type","model"
"1175",776,-603,1.03082682291183,"T","RCS"
"1176",775,-604,1.03039783874136,"T","RCS"
"1177",774,-605,1.03058258587726,"T","RCS"
"1178",773,-606,1.02987670057448,"T","RCS"
"1179",772,-607,1.02994363229386,"T","RCS"
"1180",771,-608,1.02984792364222,"T","RCS"
"1181",770,-609,1.02986250136334,"T","RCS"
"1182",1318,-61,0.998522789658551,"T","RCS"
"1183",769,-610,1.02994014178984,"T","RCS"
"1184",768,-611,1.03043320338115,"T","RCS"
"1185",767,-612,1.03041214109042,"T","RCS"
"1186",766,-613,1.03069847628497,"T","RCS"
"1187",765,-614,1.03108767965054,"T","RCS"
"1188",764,-615,1.03088617569137,"T","RCS"
"1189",763,-616,1.03077901339525,"T","RCS"
"1190",762,-617,1.03008158433812,"T","RCS"
"1191",761,-618,1.03002695460468,"T","RCS"
"1192",760,-619,1.02995100763666,"T","RCS"
"1193",1317,-62,1.0331795686616,"T","RCS"
"1194",759,-620,1.02995002842066,"T","RCS"
"1195",758,-621,1.02971286376666,"T","RCS"
"1196",757,-622,1.0296807566959,"T","RCS"
"1197",756,-623,1.029669049335,"T","RCS"
"1198",755,-624,1.02970716063082,"T","RCS"
"1199",754,-625,1.02982455221366,"T","RCS"
"1200",753,-626,1.02973665717026,"T","RCS"
"1201",752,-627,1.02943868930737,"T","RCS"
"1202",751,-628,1.0293657645225,"T","RCS"
"1203",750,-629,1.02916509478749,"T","RCS"
"1204",1316,-63,1.03293960301748,"T","RCS"
"1205",749,-630,1.02900600054786,"T","RCS"
"1206",748,-631,1.0286631987837,"T","RCS"
"1207",747,-632,1.02861126857563,"T","RCS"
"1208",746,-633,1.02829520532309,"T","RCS"
"1209",745,-634,1.0193982044974,"T","RCS"
"1210",744,-635,1.01961782622043,"T","RCS"
"1211",743,-636,1.0194791739531,"T","RCS"
"1212",742,-637,1.01957714967224,"T","RCS"
"1213",741,-638,1.01918143091856,"T","RCS"
"1214",740,-639,1.01836903337977,"T","RCS"
"1215",1315,-64,1.03302283357263,"T","RCS"
"1216",739,-640,1.01821824709593,"T","RCS"
"1217",738,-641,1.01820688589465,"T","RCS"
"1218",737,-642,1.01806516118252,"T","RCS"
"1219",736,-643,1.01763339461123,"T","RCS"
"1220",735,-644,1.01765722590433,"T","RCS"
"1221",734,-645,1.01751039880154,"T","RCS"
"1222",733,-646,1.01967386732899,"T","RCS"
"1223",732,-647,1.01965296698784,"T","RCS"
"1224",731,-648,1.019708411971,"T","RCS"
"1225",730,-649,1.02022409093979,"T","RCS"
"1226",1314,-65,1.04417249559469,"T","RCS"
"1227",729,-650,1.02051829961138,"T","RCS"
"1228",728,-651,1.07113733926443,"T","RCS"
"1229",727,-652,1.07219816812653,"T","RCS"
"1230",726,-653,1.12192957477837,"T","RCS"
"1231",725,-654,1.12204306379683,"T","RCS"
"1232",724,-655,1.12191007197772,"T","RCS"
"1233",723,-656,1.12182838292471,"T","RCS"
"1234",722,-657,1.12174895860841,"T","RCS"
"1235",721,-658,1.12188469758489,"T","RCS"
"1236",720,-659,1.12194370869667,"T","RCS"
"1237",1313,-66,1.04356431251585,"T","RCS"
"1238",719,-660,1.12214757996201,"T","RCS"
"1239",718,-661,1.12254490748634,"T","RCS"
"1240",717,-662,1.12243270589266,"T","RCS"
"1241",716,-663,1.12242099534352,"T","RCS"
"1242",715,-664,1.12235254092416,"T","RCS"
"1243",714,-665,1.12210992882213,"T","RCS"
"1244",713,-666,1.12226471546609,"T","RCS"
"1245",712,-667,1.12204618745218,"T","RCS"
"1246",711,-668,1.12146300301636,"T","RCS"
"1247",710,-669,1.1217105887429,"T","RCS"
"1248",1312,-67,1.04363121460234,"T","RCS"
"1249",709,-670,1.12119365417074,"T","RCS"
"1250",708,-671,1.12057052148004,"T","RCS"
"1251",707,-672,1.12056868525867,"T","RCS"
"1252",706,-673,1.1204895279385,"T","RCS"
"1253",705,-674,1.120268054826,"T","RCS"
"1254",704,-675,1.12008484759826,"T","RCS"
"1255",703,-676,1.1201062423627,"T","RCS"
"1256",702,-677,1.11993914371331,"T","RCS"
"1257",701,-678,1.14873527260202,"T","RCS"
"1258",700,-679,1.14834454216628,"T","RCS"
"1259",1311,-68,1.04288895600061,"T","RCS"
"1260",699,-680,1.1481212343604,"T","RCS"
"1261",698,-681,1.14799416251988,"T","RCS"
"1262",697,-682,1.14811473769604,"T","RCS"
"1263",696,-683,1.1482657524105,"T","RCS"
"1264",695,-684,1.14865440001758,"T","RCS"
"1265",694,-685,1.14878774729248,"T","RCS"
"1266",693,-686,1.1725294310618,"T","RCS"
"1267",692,-687,1.17265240072614,"T","RCS"
"1268",691,-688,1.18863348974313,"T","RCS"
"1269",690,-689,1.27381964554842,"T","RCS"
"1270",1310,-69,1.0780426144441,"T","RCS"
"1271",689,-690,1.27382712235401,"T","RCS"
"1272",688,-691,1.50119157499696,"T","RCS"
"1273",687,-692,1.50079571478168,"T","RCS"
"1274",686,-693,1.71061621621786,"T","RCS"
"1275",685,-694,1.71106532247054,"T","RCS"
"1276",684,-695,1.71116808619888,"T","RCS"
"1277",683,-696,1.7135083976438,"T","RCS"
"1278",682,-697,1.71343255546131,"T","RCS"
"1279",681,-698,1.71281532967223,"T","RCS"
"1280",680,-699,1.71370535611156,"T","RCS"
"1281",1372,-7,0.97399598196615,"T","RCS"
"1282",1309,-70,1.09708413995488,"T","RCS"
"1283",679,-700,1.71373420321816,"T","RCS"
"1284",678,-701,1.71351446504369,"T","RCS"
"1285",677,-702,1.71316553707847,"T","RCS"
"1286",676,-703,1.71302213355583,"T","RCS"
"1287",675,-704,1.71340718988587,"T","RCS"
"1288",674,-705,1.71328737894015,"T","RCS"
"1289",673,-706,1.71298402698241,"T","RCS"
"1290",672,-707,1.71352908459374,"T","RCS"
"1291",671,-708,1.71331519913614,"T","RCS"
"1292",670,-709,1.71308323142066,"T","RCS"
"1293",1308,-71,1.09671294893666,"T","RCS"
"1294",669,-710,1.71381580648364,"T","RCS"
"1295",668,-711,1.71254219414662,"T","RCS"
"1296",667,-712,1.71226444235727,"T","RCS"
"1297",666,-713,1.71229475415579,"T","RCS"
"1298",665,-714,1.71102855368234,"T","RCS"
"1299",664,-715,1.71020520104502,"T","RCS"
"1300",663,-716,1.7103743515854,"T","RCS"
"1301",662,-717,1.70982042605065,"T","RCS"
"1302",661,-718,1.70886959010116,"T","RCS"
"1303",660,-719,1.70939685588558,"T","RCS"
"1304",1307,-72,1.0972912816206,"T","RCS"
"1305",659,-720,1.70911269625344,"T","RCS"
"1306",658,-721,1.70869906481414,"T","RCS"
"1307",657,-722,1.70896652225048,"T","RCS"
"1308",656,-723,1.7088710746411,"T","RCS"
"1309",655,-724,1.70855879012194,"T","RCS"
"1310",654,-725,1.70878818464222,"T","RCS"
"1311",653,-726,1.7084233399089,"T","RCS"
"1312",652,-727,1.70845463814049,"T","RCS"
"1313",651,-728,1.70887349368141,"T","RCS"
"1314",650,-729,1.70901439235935,"T","RCS"
"1315",1306,-73,1.09649382007563,"T","RCS"
"1316",649,-730,1.70915855607049,"T","RCS"
"1317",648,-731,1.70929612567354,"T","RCS"
"1318",647,-732,1.70963176849211,"T","RCS"
"1319",646,-733,1.70996193518397,"T","RCS"
"1320",645,-734,1.7100986620088,"T","RCS"
"1321",644,-735,1.71049253459323,"T","RCS"
"1322",643,-736,1.71046948033713,"T","RCS"
"1323",642,-737,1.71105564893789,"T","RCS"
"1324",641,-738,1.71044636712658,"T","RCS"
"1325",640,-739,1.71033989928401,"T","RCS"
"1326",1305,-74,1.09644737221227,"T","RCS"
"1327",639,-740,1.71086652505007,"T","RCS"
"1328",638,-741,1.71016716104185,"T","RCS"
"1329",637,-742,1.70986715472835,"T","RCS"
"1330",636,-743,1.7099290445879,"T","RCS"
"1331",635,-744,1.71024832996667,"T","RCS"
"1332",634,-745,1.70968971969658,"T","RCS"
"1333",633,-746,1.70913166942416,"T","RCS"
"1334",632,-747,1.7097022782585,"T","RCS"
"1335",631,-748,1.70863714356284,"T","RCS"
"1336",630,-749,1.70849983203087,"T","RCS"
"1337",1304,-75,1.09598302184313,"T","RCS"
"1338",629,-750,1.70861361708158,"T","RCS"
"1339",628,-751,1.70726377018283,"T","RCS"
"1340",627,-752,1.70722787063928,"T","RCS"
"1341",626,-753,1.70622471182505,"T","RCS"
"1342",625,-754,1.70590980882884,"T","RCS"
"1343",624,-755,1.70517619204632,"T","RCS"
"1344",623,-756,1.70450945376858,"T","RCS"
"1345",622,-757,1.70562172148656,"T","RCS"
"1346",621,-758,1.70579263696439,"T","RCS"
"1347",620,-759,1.70735672683088,"T","RCS"
"1348",1303,-76,1.09534620805544,"T","RCS"
"1349",619,-760,1.70745846376846,"T","RCS"
"1350",618,-761,1.64840465018036,"T","RCS"
"1351",617,-762,1.65123888730152,"T","RCS"
"1352",616,-763,1.64949154493361,"T","RCS"
"1353",615,-764,1.66576721473083,"T","RCS"
"1354",1302,-77,1.09584918766534,"T","RCS"
"1355",1301,-78,1.1019002418513,"T","RCS"
"1356",1300,-79,1.1022382985199,"T","RCS"
"1357",1371,-8,0.954391790253895,"T","RCS"
"1358",1299,-80,1.10256419731021,"T","RCS"
"1359",1298,-81,1.10230651649004,"T","RCS"
"1360",1297,-82,1.10233438323986,"T","RCS"
"1361",1296,-83,1.1015582122395,"T","RCS"
"1362",1295,-84,1.09978183663709,"T","RCS"
"1363",1294,-85,1.09903072759776,"T","RCS"
"1364",1293,-86,1.09962928020393,"T","RCS"
"1365",1292,-87,1.09944836695209,"T","RCS"
"1366",1291,-88,1.09893691362103,"T","RCS"
"1367",1290,-89,1.10675889735068,"T","RCS"
"1368",1370,-9,0.953924931991249,"T","RCS"
"1369",1289,-90,1.10681466809946,"T","RCS"
"1370",1288,-91,1.10747719139625,"T","RCS"
"1371",1287,-92,1.08008578282678,"T","RCS"
"1372",1286,-93,1.08023752083049,"T","RCS"
"1373",1285,-94,1.08020727404081,"T","RCS"
"1374",1284,-95,1.07957994625263,"T","RCS"
"1375",1283,-96,1.08088104479031,"T","RCS"
"1376",1282,-97,1.08950640260076,"T","RCS"
"1377",1281,-98,1.0890370264791,"T","RCS"
"1378",1280,-99,1.09822515447361,"T","RCS"
"1379",1379,0,0.983504173239451,"T","RCS"
"1380",1380,1,0.983955559512835,"T","RCS"
"1381",1389,10,0.985850640594203,"T","RCS"
"1383",1479,100,0.907954304305987,"T","RCS"
"1385",2379,1000,0.986007667465799,"T","RCS"
"1386",2380,1001,0.986161774349303,"T","RCS"
"1387",2381,1002,0.986242168241233,"T","RCS"
"1388",2382,1003,0.986738101218629,"T","RCS"
"1389",2383,1004,0.99070178960156,"T","RCS"
"1390",2384,1005,0.990769451640281,"T","RCS"
"1391",2385,1006,0.991145260476921,"T","RCS"
"1392",2386,1007,0.991295689834572,"T","RCS"
"1393",2387,1008,0.991571355232529,"T","RCS"
"1394",2388,1009,0.991997729674485,"T","RCS"
"1395",1480,101,0.907142716930225,"T","RCS"
"1397",2389,1010,0.992572854675547,"T","RCS"
"1398",2390,1011,0.992986514076211,"T","RCS"
"1399",2391,1012,0.993282625672043,"T","RCS"
"1400",2392,1013,0.993654308842849,"T","RCS"
"1401",2393,1014,0.982770228677177,"T","RCS"
"1402",2394,1015,0.989945537673567,"T","RCS"
"1403",2395,1016,0.993188041791834,"T","RCS"
"1404",2396,1017,0.992993780516871,"T","RCS"
"1405",2397,1018,1.0108645128007,"T","RCS"
"1406",2398,1019,1.01095757104011,"T","RCS"
"1407",1481,102,0.90723467974754,"T","RCS"
"1409",2399,1020,1.00752185945513,"T","RCS"
"1410",2400,1021,1.00776159420518,"T","RCS"
"1411",2401,1022,1.01126541302,"T","RCS"
"1412",2402,1023,1.02236352354093,"T","RCS"
"1413",2403,1024,1.02206042471181,"T","RCS"
"1414",2404,1025,1.02235657005957,"T","RCS"
"1415",2405,1026,1.02188996214862,"T","RCS"
"1416",2406,1027,1.02209424586679,"T","RCS"
"1417",2407,1028,1.02223459972204,"T","RCS"
"1418",2408,1029,1.02243105187262,"T","RCS"
"1419",1482,103,0.907272582623281,"T","RCS"
"1421",2409,1030,1.02302058563559,"T","RCS"
"1422",2410,1031,1.0160175764742,"T","RCS"
"1423",2411,1032,1.01649559032735,"T","RCS"
"1424",2412,1033,1.01420846425774,"T","RCS"
"1425",2413,1034,1.01051961738394,"T","RCS"
"1426",2414,1035,0.998262878294511,"T","RCS"
"1427",2415,1036,0.998367390579887,"T","RCS"
"1428",2416,1037,0.998649643664404,"T","RCS"
"1429",2417,1038,1.00167909648672,"T","RCS"
"1430",2418,1039,1.00192735852688,"T","RCS"
"1431",1483,104,0.907278656885001,"T","RCS"
"1433",2419,1040,1.01182820072518,"T","RCS"
"1434",2420,1041,1.01217541591652,"T","RCS"
"1435",2421,1042,1.01691397592223,"T","RCS"
"1436",2422,1043,1.01206026159072,"T","RCS"
"1437",2423,1044,1.0191338546942,"T","RCS"
"1438",2424,1045,1.01149452790976,"T","RCS"
"1439",2425,1046,1.01134783824445,"T","RCS"
"1440",2426,1047,1.01169442643698,"T","RCS"
"1441",2427,1048,1.01171224664134,"T","RCS"
"1442",2428,1049,1.01214239624827,"T","RCS"
"1443",1484,105,0.907390784823955,"T","RCS"
"1445",2429,1050,1.01222122533878,"T","RCS"
"1446",2430,1051,1.01248775280122,"T","RCS"
"1447",2431,1052,1.0128691103709,"T","RCS"
"1448",2432,1053,1.01303598394803,"T","RCS"
"1449",2433,1054,1.01330228768722,"T","RCS"
"1450",2434,1055,1.01332809092361,"T","RCS"
"1451",2435,1056,1.01395306007818,"T","RCS"
"1452",2436,1057,1.01425635757982,"T","RCS"
"1453",2437,1058,1.0148162832892,"T","RCS"
"1454",2438,1059,1.01511009515679,"T","RCS"
"1455",1485,106,0.907569393255576,"T","RCS"
"1457",2439,1060,1.02829087203458,"T","RCS"
"1458",2440,1061,1.0283729423662,"T","RCS"
"1459",2441,1062,1.02887027847427,"T","RCS"
"1460",2442,1063,1.03409207462367,"T","RCS"
"1461",2443,1064,1.02164247295962,"T","RCS"
"1462",2444,1065,1.02163071991444,"T","RCS"
"1463",2445,1066,1.02202366917868,"T","RCS"
"1464",2446,1067,1.02245309260841,"T","RCS"
"1465",2447,1068,1.0229245863936,"T","RCS"
"1466",2448,1069,1.01590813662876,"T","RCS"
"1467",1486,107,0.907761307376076,"T","RCS"
"1469",2449,1070,1.01595920559734,"T","RCS"
"1470",2450,1071,1.01658639130286,"T","RCS"
"1471",2451,1072,1.01388423650766,"T","RCS"
"1472",2452,1073,1.01463505390747,"T","RCS"
"1473",2453,1074,1.01505793393054,"T","RCS"
"1474",2454,1075,1.02040583147644,"T","RCS"
"1475",2455,1076,1.02024112636532,"T","RCS"
"1476",2456,1077,1.02097154990953,"T","RCS"
"1477",2457,1078,1.02238390993972,"T","RCS"
"1478",2458,1079,1.02058356793685,"T","RCS"
"1479",1487,108,0.90778883638265,"T","RCS"
"1481",2459,1080,1.02027178311418,"T","RCS"
"1482",2460,1081,1.02044736268855,"T","RCS"
"1483",2461,1082,1.02093860668311,"T","RCS"
"1484",2462,1083,1.00516409003451,"T","RCS"
"1485",2463,1084,1.00647148871341,"T","RCS"
"1486",2464,1085,1.00680795033071,"T","RCS"
"1487",2465,1086,1.00685729009749,"T","RCS"
"1488",2466,1087,1.00300209862192,"T","RCS"
"1489",2467,1088,1.00149441551016,"T","RCS"
"1490",2468,1089,1.00406885458731,"T","RCS"
"1491",1488,109,0.907885421739828,"T","RCS"
"1493",2469,1090,1.00409592438237,"T","RCS"
"1494",2470,1091,1.00644523928243,"T","RCS"
"1495",2471,1092,0.993292276480888,"T","RCS"
"1496",2472,1093,0.986516602905419,"T","RCS"
"1497",2473,1094,0.973432217983995,"T","RCS"
"1498",2474,1095,0.973820825504706,"T","RCS"
"1499",2475,1096,0.97394450916555,"T","RCS"
"1500",2476,1097,0.971793571110906,"T","RCS"
"1501",2477,1098,0.971724894934724,"T","RCS"
"1502",2478,1099,0.958793034259097,"T","RCS"
"1503",1390,11,0.985548933852158,"T","RCS"
"1505",1489,110,0.907888118291299,"T","RCS"
"1507",2479,1100,0.949199141152646,"T","RCS"
"1508",2480,1101,0.949377320228856,"T","RCS"
"1509",2481,1102,0.949561840705494,"T","RCS"
"1510",2482,1103,0.949713709616214,"T","RCS"
"1511",2483,1104,0.945947472946682,"T","RCS"
"1512",2484,1105,0.934491496659426,"T","RCS"
"1513",2485,1106,0.939910071269537,"T","RCS"
"1514",2486,1107,0.939849991343826,"T","RCS"
"1515",2487,1108,0.939993975665302,"T","RCS"
"1516",2488,1109,0.940363386090439,"T","RCS"
"1517",1490,111,0.907876999724013,"T","RCS"
"1519",2489,1110,0.940557945322954,"T","RCS"
"1520",2490,1111,0.940683708744197,"T","RCS"
"1521",2491,1112,0.940957930621386,"T","RCS"
"1522",2492,1113,0.941211851385614,"T","RCS"
"1523",2493,1114,0.941193404601344,"T","RCS"
"1524",2494,1115,0.937537312335827,"T","RCS"
"1525",2495,1116,0.926060240306016,"T","RCS"
"1526",2496,1117,0.921901360497937,"T","RCS"
"1527",2497,1118,0.921938745770824,"T","RCS"
"1528",2498,1119,0.921756979255041,"T","RCS"
"1529",1491,112,0.908227275886527,"T","RCS"
"1531",2499,1120,0.921795757452588,"T","RCS"
"1532",2500,1121,0.918746989265488,"T","RCS"
"1533",2501,1122,0.918198540757339,"T","RCS"
"1534",2502,1123,0.918238576414929,"T","RCS"
"1535",2503,1124,0.918339172230749,"T","RCS"
"1536",2504,1125,0.918463616744786,"T","RCS"
"1537",2505,1126,0.918576672683971,"T","RCS"
"1538",2506,1127,0.921072707569719,"T","RCS"
"1539",2507,1128,0.921139789038638,"T","RCS"
"1540",2508,1129,0.92133833339307,"T","RCS"
"1541",1492,113,0.912390758722153,"T","RCS"
"1543",2509,1130,0.921176125484064,"T","RCS"
"1544",2510,1131,0.921318040903832,"T","RCS"
"1545",2511,1132,0.930353711538098,"T","RCS"
"1546",2512,1133,0.929889232561463,"T","RCS"
"1547",2513,1134,0.930004351944899,"T","RCS"
"1548",2514,1135,0.929840246828922,"T","RCS"
"1549",2515,1136,0.929739282610421,"T","RCS"
"1550",2516,1137,0.929928749754564,"T","RCS"
"1551",2517,1138,0.925151961630109,"T","RCS"
"1552",2518,1139,0.925413721780364,"T","RCS"
"1553",1493,114,0.912283498994599,"T","RCS"
"1555",2519,1140,0.925003242749085,"T","RCS"
"1556",2520,1141,0.918225729393855,"T","RCS"
"1557",2521,1142,0.918061744628902,"T","RCS"
"1558",2522,1143,0.918327865379012,"T","RCS"
"1559",2523,1144,0.91825959397089,"T","RCS"
"1560",2524,1145,0.918271306690455,"T","RCS"
"1561",2525,1146,0.918503233265535,"T","RCS"
"1562",2526,1147,0.927998402610169,"T","RCS"
"1563",2527,1148,0.928205027403942,"T","RCS"
"1564",2528,1149,0.928058237531707,"T","RCS"
"1565",1494,115,0.912713055544981,"T","RCS"
"1567",2529,1150,0.92825087662001,"T","RCS"
"1568",2530,1151,0.928385487908486,"T","RCS"
"1569",2531,1152,0.92863683114765,"T","RCS"
"1570",2532,1153,0.919660155720439,"T","RCS"
"1571",2533,1154,0.929110788232943,"T","RCS"
"1572",2534,1155,0.928959185789722,"T","RCS"
"1573",2535,1156,0.929045945089953,"T","RCS"
"1574",2536,1157,0.929265983025762,"T","RCS"
"1575",2537,1158,0.929422619044231,"T","RCS"
"1576",2538,1159,0.929389855769266,"T","RCS"
"1577",1495,116,0.911491162563789,"T","RCS"
"1579",2539,1160,0.929424635693967,"T","RCS"
"1580",2540,1161,0.929489717863797,"T","RCS"
"1581",2541,1162,0.923669500865271,"T","RCS"
"1582",2542,1163,0.923680377617734,"T","RCS"
"1583",2543,1164,0.920773305994164,"T","RCS"
"1584",2544,1165,0.930521810801984,"T","RCS"
"1585",2545,1166,0.930434074145888,"T","RCS"
"1586",2546,1167,0.930710287635579,"T","RCS"
"1587",2547,1168,0.930973759086103,"T","RCS"
"1588",2548,1169,0.912350490618666,"T","RCS"
"1589",1496,117,0.915227178442838,"T","RCS"
"1591",2549,1170,0.912414132771319,"T","RCS"
"1592",2550,1171,0.912398777749946,"T","RCS"
"1593",2551,1172,0.912559771475038,"T","RCS"
"1594",2552,1173,0.915214499678365,"T","RCS"
"1595",2553,1174,0.915512453390521,"T","RCS"
"1596",2554,1175,0.919263843915276,"T","RCS"
"1597",2555,1176,0.919209141510171,"T","RCS"
"1598",2556,1177,0.906290633551462,"T","RCS"
"1599",2557,1178,0.898272322706374,"T","RCS"
"1600",2558,1179,0.898635915136917,"T","RCS"
"1601",1497,118,0.918225236784957,"T","RCS"
"1603",2559,1180,0.898890776531538,"T","RCS"
"1604",2560,1181,0.898963558031273,"T","RCS"
"1605",2561,1182,0.898858730007494,"T","RCS"
"1606",2562,1183,0.898240696722508,"T","RCS"
"1607",2563,1184,0.898445998591533,"T","RCS"
"1608",2564,1185,0.892168738356163,"T","RCS"
"1609",2565,1186,0.892455431698754,"T","RCS"
"1610",2566,1187,0.888822165547325,"T","RCS"
"1611",2567,1188,0.896239024342188,"T","RCS"
"1612",2568,1189,0.90295782493668,"T","RCS"
"1613",1498,119,0.92162785262743,"T","RCS"
"1615",2569,1190,0.902750609803348,"T","RCS"
"1616",2570,1191,0.902797524055445,"T","RCS"
"1617",2571,1192,0.904038935339113,"T","RCS"
"1618",2572,1193,0.90662996894801,"T","RCS"
"1619",2573,1194,0.906327213178367,"T","RCS"
"1620",2574,1195,0.90998158566124,"T","RCS"
"1621",2575,1196,0.909509464267553,"T","RCS"
"1622",2576,1197,0.909483812964331,"T","RCS"
"1623",2577,1198,0.909431913726117,"T","RCS"
"1624",2578,1199,0.90941581233653,"T","RCS"
"1625",1391,12,0.982086405443796,"T","RCS"
"1627",1499,120,0.921858236275211,"T","RCS"
"1629",2579,1200,0.909404004148949,"T","RCS"
"1630",2580,1201,0.909627118779435,"T","RCS"
"1631",2581,1202,0.909648634388335,"T","RCS"
"1632",2582,1203,0.924926127739081,"T","RCS"
"1633",2583,1204,0.924898675975745,"T","RCS"
"1634",2584,1205,0.924999438583455,"T","RCS"
"1635",2585,1206,0.925039364347121,"T","RCS"
"1636",2586,1207,0.925173974018321,"T","RCS"
"1637",2587,1208,0.937077602028099,"T","RCS"
"1638",2588,1209,0.941327366578872,"T","RCS"
"1639",1500,121,0.925982986198687,"T","RCS"
"1641",2589,1210,0.941460723657827,"T","RCS"
"1642",2590,1211,0.941511889229397,"T","RCS"
"1643",2591,1212,0.941788127783909,"T","RCS"
"1644",2592,1213,0.94200068719004,"T","RCS"
"1645",2593,1214,0.942157046142444,"T","RCS"
"1646",2594,1215,0.917497021866823,"T","RCS"
"1647",2595,1216,0.917781510454672,"T","RCS"
"1648",2596,1217,0.91796633070199,"T","RCS"
"1649",2597,1218,0.918236664431178,"T","RCS"
"1650",2598,1219,0.918394928706012,"T","RCS"
"1651",1501,122,0.92744738848882,"T","RCS"
"1653",2599,1220,0.918515972492873,"T","RCS"
"1654",2600,1221,0.918651887848752,"T","RCS"
"1655",2601,1222,0.918879302028484,"T","RCS"
"1656",2602,1223,0.919213359739492,"T","RCS"
"1657",2603,1224,0.928404797299018,"T","RCS"
"1658",2604,1225,0.928824437057365,"T","RCS"
"1659",2605,1226,0.92925288626158,"T","RCS"
"1660",2606,1227,0.937010753266729,"T","RCS"
"1661",2607,1228,0.937303689805445,"T","RCS"
"1662",2608,1229,0.948455585995463,"T","RCS"
"1663",1502,123,0.92640391035399,"T","RCS"
"1665",2609,1230,0.948320709339241,"T","RCS"
"1666",2610,1231,0.953465356987018,"T","RCS"
"1667",2611,1232,0.953600719045764,"T","RCS"
"1668",2612,1233,0.953699330139878,"T","RCS"
"1669",2613,1234,0.957168853803025,"T","RCS"
"1670",2614,1235,0.957422717211081,"T","RCS"
"1671",2615,1236,0.965422378975918,"T","RCS"
"1672",2616,1237,0.965581527961123,"T","RCS"
"1673",2617,1238,0.965419515177962,"T","RCS"
"1674",2618,1239,0.965786600766059,"T","RCS"
"1675",1503,124,0.926638748756977,"T","RCS"
"1677",2619,1240,0.966006403981911,"T","RCS"
"1678",2620,1241,0.966267835020358,"T","RCS"
"1679",2621,1242,0.96629930970641,"T","RCS"
"1680",2622,1243,0.966470797608499,"T","RCS"
"1681",2623,1244,0.973506769887638,"T","RCS"
"1682",2624,1245,0.974135259857522,"T","RCS"
"1683",2625,1246,0.973631829368742,"T","RCS"
"1684",2626,1247,0.973642881087571,"T","RCS"
"1685",2627,1248,0.975107141563718,"T","RCS"
"1686",2628,1249,0.975231816640232,"T","RCS"
"1687",1504,125,0.927141926739643,"T","RCS"
"1689",2629,1250,0.979018656781315,"T","RCS"
"1690",2630,1251,0.979841848565641,"T","RCS"
"1691",2631,1252,0.995069806709743,"T","RCS"
"1692",2632,1253,1.0053589098233,"T","RCS"
"1693",2633,1254,1.01088626216231,"T","RCS"
"1694",2634,1255,1.01070368706641,"T","RCS"
"1695",2635,1256,1.02330465589196,"T","RCS"
"1696",2636,1257,1.02354378722075,"T","RCS"
"1697",2637,1258,1.02406466569201,"T","RCS"
"1698",2638,1259,1.02432478228889,"T","RCS"
"1699",1505,126,0.927184094351671,"T","RCS"
"1701",2639,1260,1.02448943264873,"T","RCS"
"1702",2640,1261,1.03359797309355,"T","RCS"
"1703",2641,1262,1.03415164157965,"T","RCS"
"1704",2642,1263,1.03441618866489,"T","RCS"
"1705",2643,1264,1.03482984228454,"T","RCS"
"1706",2644,1265,1.02351383327639,"T","RCS"
"1707",2645,1266,1.02685115677453,"T","RCS"
"1708",2646,1267,1.03110709863062,"T","RCS"
"1709",2647,1268,1.0310490527886,"T","RCS"
"1710",2648,1269,1.02050972191938,"T","RCS"
"1711",1506,127,0.927454722147667,"T","RCS"
"1713",2649,1270,1.02285222755865,"T","RCS"
"1714",2650,1271,1.0229333567736,"T","RCS"
"1715",2651,1272,1.02334067512233,"T","RCS"
"1716",2652,1273,1.02356701464509,"T","RCS"
"1717",2653,1274,1.0237107717822,"T","RCS"
"1718",2654,1275,1.02396888868349,"T","RCS"
"1719",2655,1276,1.02460228098971,"T","RCS"
"1720",2656,1277,1.02535323444735,"T","RCS"
"1721",2657,1278,1.0294207773649,"T","RCS"
"1722",2658,1279,1.02979804540754,"T","RCS"
"1723",1507,128,0.927666740847572,"T","RCS"
"1725",2659,1280,1.03047946873771,"T","RCS"
"1726",2660,1281,1.0306553094151,"T","RCS"
"1727",2661,1282,1.0358153855022,"T","RCS"
"1728",2662,1283,1.03648221533976,"T","RCS"
"1729",2663,1284,1.03697400763702,"T","RCS"
"1730",2664,1285,1.04369302331979,"T","RCS"
"1731",2665,1286,1.04400263524009,"T","RCS"
"1732",2666,1287,1.04439263020512,"T","RCS"
"1733",2667,1288,1.05026133747092,"T","RCS"
"1734",2668,1289,1.05079790180264,"T","RCS"
"1735",1508,129,0.927776274615087,"T","RCS"
"1737",2669,1290,1.05116768742264,"T","RCS"
"1738",2670,1291,1.06009637284685,"T","RCS"
"1739",2671,1292,1.06009800906999,"T","RCS"
"1740",2672,1293,1.07158293628217,"T","RCS"
"1741",2673,1294,1.07203637216827,"T","RCS"
"1742",2674,1295,1.07252904844131,"T","RCS"
"1743",2675,1296,1.07013038217216,"T","RCS"
"1744",2676,1297,1.06699514045237,"T","RCS"
"1745",2677,1298,1.06731149664175,"T","RCS"
"1746",2678,1299,1.06768080967452,"T","RCS"
"1747",1392,13,0.981630119751195,"T","RCS"
"1749",1509,130,0.927926741635646,"T","RCS"
"1751",2679,1300,1.06764316724121,"T","RCS"
"1752",2680,1301,1.05876631169153,"T","RCS"
"1753",2681,1302,1.05985999796764,"T","RCS"
"1754",2682,1303,1.06007731897354,"T","RCS"
