"","X","id","effect","type","model"
"726",1377,-2,0.962858640602552,"T","RCS"
"727",1359,-20,1.01598724669055,"T","RCS"
"728",1179,-200,0.966417372038642,"T","RCS"
"729",1178,-201,0.8875308986233,"T","RCS"
"730",1177,-202,0.824322843760902,"T","RCS"
"731",1176,-203,0.992780761308962,"T","RCS"
"732",1175,-204,1.0767199338357,"T","RCS"
"733",1174,-205,1.030360565636,"T","RCS"
"734",1173,-206,1.04226247349994,"T","RCS"
"735",1172,-207,1.0303050006506,"T","RCS"
"736",1171,-208,1.01507984870021,"T","RCS"
"737",1170,-209,1.01641530792547,"T","RCS"
"738",1358,-21,1.0296786752083,"T","RCS"
"739",1169,-210,1.00589351130601,"T","RCS"
"740",1168,-211,0.969914586369937,"T","RCS"
"741",1167,-212,1.0237540415118,"T","RCS"
"742",1166,-213,0.987076103471704,"T","RCS"
"743",1165,-214,0.961256911421657,"T","RCS"
"744",1164,-215,0.931505359010022,"T","RCS"
"745",1163,-216,1.02836415425415,"T","RCS"
"746",1162,-217,1.03436020441681,"T","RCS"
"747",1161,-218,1.02272090625584,"T","RCS"
"748",1160,-219,1.04468906244641,"T","RCS"
"749",1357,-22,1.02023212016402,"T","RCS"
"750",1159,-220,1.04970215522148,"T","RCS"
"751",1158,-221,0.999536166406044,"T","RCS"
"752",1157,-222,1.04410795165568,"T","RCS"
"753",1156,-223,1.01541475333624,"T","RCS"
"754",1155,-224,0.999421442292904,"T","RCS"
"755",1154,-225,1.01678710375468,"T","RCS"
"756",1153,-226,0.975214576505335,"T","RCS"
"757",1152,-227,0.934372186034569,"T","RCS"
"758",1151,-228,0.896443363264371,"T","RCS"
"759",1150,-229,1.08608647511474,"T","RCS"
"760",1356,-23,1.0307653422707,"T","RCS"
"761",1149,-230,1.05592938918262,"T","RCS"
"762",1148,-231,1.0579368389439,"T","RCS"
"763",1147,-232,1.05950280517025,"T","RCS"
"764",1146,-233,1.04359626110386,"T","RCS"
"765",1145,-234,1.05867147255707,"T","RCS"
"766",1144,-235,1.09126521184231,"T","RCS"
"767",1143,-236,1.0673857714799,"T","RCS"
"768",1142,-237,1.03527487024379,"T","RCS"
"769",1141,-238,1.06303021645795,"T","RCS"
"770",1140,-239,1.06473133094137,"T","RCS"
"771",1355,-24,1.04153933514666,"T","RCS"
"772",1139,-240,1.07285071710827,"T","RCS"
"773",1138,-241,1.07453418875595,"T","RCS"
"774",1137,-242,1.03847225594202,"T","RCS"
"775",1136,-243,1.07638485131488,"T","RCS"
"776",1135,-244,1.03358605728297,"T","RCS"
"777",1134,-245,1.08210564160603,"T","RCS"
"778",1133,-246,1.0313657173242,"T","RCS"
"779",1132,-247,1.08727345947266,"T","RCS"
"780",1131,-248,1.0757762367363,"T","RCS"
"781",1130,-249,1.06752483888163,"T","RCS"
"782",1354,-25,1.06091554724682,"T","RCS"
"783",1129,-250,1.0211873413127,"T","RCS"
"784",1128,-251,0.99596876062797,"T","RCS"
"785",1127,-252,0.951907905291204,"T","RCS"
"786",1126,-253,1.11599020161102,"T","RCS"
"787",1125,-254,1.0939815648962,"T","RCS"
"788",1124,-255,1.10178530929658,"T","RCS"
"789",1123,-256,1.11104889827516,"T","RCS"
"790",1122,-257,1.06111990470961,"T","RCS"
"791",1121,-258,1.0551377900453,"T","RCS"
"792",1120,-259,1.09884114841356,"T","RCS"
"793",1353,-26,1.07563741230748,"T","RCS"
"794",1119,-260,1.08368406328343,"T","RCS"
"795",1118,-261,1.10499640101966,"T","RCS"
"796",1117,-262,1.10187291580342,"T","RCS"
"797",1116,-263,1.09838924635172,"T","RCS"
"798",1115,-264,1.08971581388544,"T","RCS"
"799",1114,-265,1.05811965286188,"T","RCS"
"800",1113,-266,1.09141314935198,"T","RCS"
"801",1112,-267,1.08045122971837,"T","RCS"
"802",1111,-268,1.08078904809888,"T","RCS"
"803",1110,-269,1.07552562486757,"T","RCS"
"804",1352,-27,1.04606688129523,"T","RCS"
"805",1109,-270,1.08476359403572,"T","RCS"
"806",1108,-271,1.07238909863225,"T","RCS"
"807",1107,-272,1.10178523200817,"T","RCS"
"808",1106,-273,1.02220779757057,"T","RCS"
"809",1105,-274,1.06187895865065,"T","RCS"
"810",1104,-275,1.05974770440917,"T","RCS"
"811",1103,-276,1.06352270033387,"T","RCS"
"812",1102,-277,1.0432887371392,"T","RCS"
"813",1101,-278,1.02610182964488,"T","RCS"
"814",1100,-279,1.02227435942728,"T","RCS"
"815",1351,-28,1.02729734317744,"T","RCS"
"816",1099,-280,1.05056679465319,"T","RCS"
"817",1098,-281,1.0204874633561,"T","RCS"
"818",1097,-282,0.997732326445203,"T","RCS"
"819",1096,-283,0.947129122647245,"T","RCS"
"820",1095,-284,1.0777106950696,"T","RCS"
